Element# βxx' βyy' βzz' 
1.1300000e+03 3.2164012e+00 2.9576569e-01 6.7283352e+02 
1.1310000e+03 3.0523834e+00 3.0873751e-01 6.7286039e+02 
1.1320000e+03 2.8926689e+00 3.2209322e-01 6.7288845e+02 
1.1330000e+03 2.7372559e+00 3.3583351e-01 6.7291709e+02 
1.1340000e+03 2.5861457e+00 3.4995796e-01 6.7294573e+02 
1.1350000e+03 2.4393378e+00 3.6446682e-01 6.7297374e+02 
1.1360000e+03 2.2968325e+00 3.7935993e-01 6.7300295e+02 
1.1370000e+03 2.2277250e+00 3.8685952e-01 6.7301846e+02 
1.1380000e+03 2.1607147e+00 3.9426890e-01 6.7303158e+02 
1.1390000e+03 2.0957374e+00 4.0158068e-01 6.7304652e+02 
1.1400000e+03 2.0327321e+00 4.0878801e-01 6.7305908e+02 
1.1410000e+03 1.9716392e+00 4.1588429e-01 6.7307225e+02 
1.1420000e+03 1.9124009e+00 4.2286273e-01 6.7308486e+02 
1.1430000e+03 1.8549607e+00 4.2971655e-01 6.7309627e+02 
1.1440000e+03 1.7992649e+00 4.3643929e-01 6.7310831e+02 
1.1450000e+03 1.7452605e+00 4.4302481e-01 6.7312096e+02 
1.1460000e+03 1.6928966e+00 4.4946676e-01 6.7313243e+02 
1.1470000e+03 1.6421230e+00 4.5575885e-01 6.7314270e+02 
1.1480000e+03 1.5928924e+00 4.6189541e-01 6.7315359e+02 
1.1490000e+03 1.5451578e+00 4.6787056e-01 6.7316330e+02 
1.1500000e+03 1.4988743e+00 4.7367879e-01 6.7317243e+02 
1.1510000e+03 1.4539983e+00 4.7931441e-01 6.7318337e+02 
1.1520000e+03 1.4104865e+00 4.8477182e-01 6.7319193e+02 
1.1530000e+03 1.3682988e+00 4.9004634e-01 6.7320049e+02 
1.1540000e+03 1.3273946e+00 4.9513285e-01 6.7320967e+02 
1.1550000e+03 1.2877355e+00 5.0002660e-01 6.7321828e+02 
1.1560000e+03 1.2492835e+00 5.0472272e-01 6.7322627e+02 
1.1570000e+03 1.2120031e+00 5.0921668e-01 6.7323369e+02 
1.1580000e+03 1.1758580e+00 5.1350467e-01 6.7324173e+02 
1.1590000e+03 1.1408149e+00 5.1758245e-01 6.7324977e+02 
1.1600000e+03 1.1068402e+00 5.2144617e-01 6.7325662e+02 
1.1610000e+03 1.0739017e+00 5.2509186e-01 6.7326409e+02 
1.1620000e+03 1.0419685e+00 5.2851651e-01 6.7327037e+02 
1.1630000e+03 1.0110105e+00 5.3171670e-01 6.7327727e+02 
1.1640000e+03 9.8099784e-01 5.3468945e-01 6.7328297e+02 
1.1650000e+03 9.5190250e-01 5.3743190e-01 6.7328868e+02 
1.1660000e+03 9.2369663e-01 5.3994136e-01 6.7329501e+02 
1.1670000e+03 8.9635432e-01 5.4221587e-01 6.7330134e+02 
1.1680000e+03 8.6984878e-01 5.4425275e-01 6.7330647e+02 
1.1690000e+03 8.4415581e-01 5.4605007e-01 6.7331104e+02 
1.1700000e+03 8.1925038e-01 5.4760660e-01 6.7331617e+02 
1.1710000e+03 7.9510918e-01 5.4892075e-01 6.7332136e+02 
1.1720000e+03 7.7170952e-01 5.4999103e-01 6.7332593e+02 
1.1730000e+03 7.4902895e-01 5.5081645e-01 6.7332992e+02 
1.1740000e+03 7.2704628e-01 5.5139645e-01 6.7333511e+02 
1.1750000e+03 7.0574055e-01 5.5173035e-01 6.7333910e+02 
1.1760000e+03 6.8509166e-01 5.5181764e-01 6.7334253e+02 
1.1770000e+03 6.6508038e-01 5.5165883e-01 6.7334652e+02 
1.1780000e+03 6.4568729e-01 5.5125346e-01 6.7334995e+02 
1.1790000e+03 6.2689416e-01 5.5060209e-01 6.7335399e+02 
1.1800000e+03 6.0868350e-01 5.4970544e-01 6.7335742e+02 
1.1810000e+03 5.9103800e-01 5.4856412e-01 6.7336027e+02 
1.1820000e+03 5.7394044e-01 5.4717976e-01 6.7336431e+02 
1.1830000e+03 5.5737531e-01 5.4555300e-01 6.7336717e+02 
1.1840000e+03 5.4132655e-01 5.4368580e-01 6.7336883e+02 
1.1850000e+03 5.2577941e-01 5.4157969e-01 6.7337230e+02 
1.1860000e+03 5.1071865e-01 5.3923697e-01 6.7337516e+02 
1.1870000e+03 4.9612999e-01 5.3665947e-01 6.7337744e+02 
1.1880000e+03 4.8200035e-01 5.3384979e-01 6.7337972e+02 
1.1890000e+03 4.6831559e-01 5.3081066e-01 6.7338201e+02 
1.1900000e+03 4.5506331e-01 5.2754497e-01 6.7338491e+02 
1.1910000e+03 4.4223059e-01 5.2405577e-01 6.7338600e+02 
1.1920000e+03 4.2980539e-01 5.2034650e-01 6.7338890e+02 
1.1930000e+03 4.1777595e-01 5.1642020e-01 6.7339062e+02 
1.1940000e+03 4.0613109e-01 5.1228119e-01 6.7339233e+02 
1.1950000e+03 3.9485963e-01 5.0793278e-01 6.7339404e+02 
1.1960000e+03 3.8395091e-01 5.0337953e-01 6.7339575e+02 
1.1970000e+03 3.7339457e-01 4.9862558e-01 6.7339747e+02 
1.1980000e+03 3.6318047e-01 4.9367546e-01 6.7339861e+02 
1.1990000e+03 3.5329949e-01 4.8853384e-01 6.7340032e+02 
1.2000000e+03 3.4374173e-01 4.8320574e-01 6.7340146e+02 
1.2010000e+03 3.3449850e-01 4.7769606e-01 6.7340379e+02 
1.2020000e+03 3.2556087e-01 4.7200978e-01 6.7340493e+02 
1.2030000e+03 3.1692033e-01 4.6615252e-01 6.7340608e+02 
1.2040000e+03 3.0856884e-01 4.6013000e-01 6.7340722e+02 
1.2050000e+03 3.0049852e-01 4.5394750e-01 6.7340836e+02 
1.2060000e+03 2.9270171e-01 4.4761117e-01 6.7340950e+02 
1.2070000e+03 2.8510294e-01 4.4123192e-01 6.7341064e+02 
1.2080000e+03 2.7763176e-01 4.3491633e-01 6.7341059e+02 
1.2090000e+03 2.7028811e-01 4.2866454e-01 6.7341235e+02 
1.2100000e+03 2.6307231e-01 4.2247641e-01 6.7341350e+02 
1.2110000e+03 2.5598397e-01 4.1635228e-01 6.7341464e+02 
1.2120000e+03 2.4902329e-01 4.1029174e-01 6.7341578e+02 
1.2130000e+03 2.4219038e-01 4.0429513e-01 6.7341754e+02 
1.2140000e+03 2.3548490e-01 3.9836226e-01 6.7341868e+02 
1.2150000e+03 2.2890722e-01 3.9249318e-01 6.7341863e+02 
1.2160000e+03 2.2245705e-01 3.8668794e-01 6.7341977e+02 
1.2170000e+03 2.1613461e-01 3.8094634e-01 6.7342091e+02 
1.2180000e+03 2.0993966e-01 3.7526862e-01 6.7342206e+02 
1.2190000e+03 2.0387243e-01 3.6965479e-01 6.7342382e+02 
1.2200000e+03 1.9793290e-01 3.6410462e-01 6.7342496e+02 
1.2210000e+03 1.9212092e-01 3.5861831e-01 6.7342610e+02 
1.2220000e+03 1.8643664e-01 3.5319561e-01 6.7342605e+02 
1.2230000e+03 1.8087994e-01 3.4783694e-01 6.7342719e+02 
1.2240000e+03 1.7545091e-01 3.4254199e-01 6.7342895e+02 
1.2250000e+03 1.7014940e-01 3.3731071e-01 6.7343010e+02 
1.2260000e+03 1.6497564e-01 3.3214324e-01 6.7343124e+02 
1.2270000e+03 1.5992943e-01 3.2703971e-01 6.7343238e+02 
1.2280000e+03 1.5501091e-01 3.2199977e-01 6.7343352e+02 
1.2290000e+03 1.5021997e-01 3.1702375e-01 6.7343466e+02 
1.2300000e+03 1.4555669e-01 3.1211151e-01 6.7343523e+02 
1.2310000e+03 1.4102100e-01 3.0726311e-01 6.7343637e+02 
1.2320000e+03 1.3661303e-01 3.0247839e-01 6.7343752e+02 
1.2330000e+03 1.3233260e-01 2.9775737e-01 6.7343866e+02 
1.2340000e+03 1.2817986e-01 2.9310030e-01 6.7343980e+02 
1.2350000e+03 1.2415465e-01 2.8850695e-01 6.7344094e+02 
1.2360000e+03 1.2025727e-01 2.8397752e-01 6.7344270e+02 
1.2370000e+03 1.1648728e-01 2.7951177e-01 6.7344384e+02 
1.2380000e+03 1.1284510e-01 2.7510986e-01 6.7344498e+02 
1.2390000e+03 1.0933055e-01 2.7077172e-01 6.7344613e+02 
1.2400000e+03 1.0594349e-01 2.6649727e-01 6.7344727e+02 
1.2410000e+03 1.0268414e-01 2.6228661e-01 6.7344841e+02 
1.2420000e+03 9.9552438e-02 2.5813984e-01 6.7344836e+02 
1.2430000e+03 9.6548345e-02 2.5405681e-01 6.7344950e+02 
1.2440000e+03 9.3671924e-02 2.5003757e-01 6.7345126e+02 
1.2450000e+03 9.0923124e-02 2.4608215e-01 6.7345240e+02 
1.2460000e+03 8.8301904e-02 2.4219057e-01 6.7345355e+02 
1.2470000e+03 8.5808365e-02 2.3836263e-01 6.7345469e+02 
1.2480000e+03 8.3442400e-02 2.3459868e-01 6.7345583e+02 
1.2490000e+03 8.1204184e-02 2.3089829e-01 6.7345697e+02 
1.2500000e+03 7.9093490e-02 2.2726179e-01 6.7345811e+02 
1.2510000e+03 7.7110522e-02 2.2368910e-01 6.7345925e+02 
1.2520000e+03 7.5255019e-02 2.2018012e-01 6.7346101e+02 
1.2530000e+03 7.3527301e-02 2.1673511e-01 6.7346216e+02 
1.2540000e+03 7.1927171e-02 2.1335374e-01 6.7346330e+02 
1.2550000e+03 7.0454623e-02 2.1003606e-01 6.7346444e+02 
1.2560000e+03 6.9109754e-02 2.0678244e-01 6.7346558e+02 
1.2570000e+03 6.8485178e-02 2.0517949e-01 6.7346615e+02 
1.2580000e+03 6.7331793e-02 2.0202126e-01 6.7346729e+02 
1.2590000e+03 6.6305987e-02 1.9892696e-01 6.7346843e+02 
1.2600000e+03 6.5407843e-02 1.9589655e-01 6.7346957e+02 
1.2610000e+03 6.4637281e-02 1.9292979e-01 6.7347072e+02 
1.2620000e+03 6.3994397e-02 1.9002678e-01 6.7347186e+02 
1.2630000e+03 6.3479083e-02 1.8718777e-01 6.7347300e+02 
1.2640000e+03 6.3091461e-02 1.8441232e-01 6.7347476e+02 
1.2650000e+03 6.2831497e-02 1.8170081e-01 6.7347590e+02 
1.2660000e+03 6.2699017e-02 1.7905296e-01 6.7347704e+02 
1.2670000e+03 6.2694332e-02 1.7646895e-01 6.7347819e+02 
1.2680000e+03 6.2817223e-02 1.7394879e-01 6.7347933e+02 
1.2690000e+03 6.3067760e-02 1.7149232e-01 6.7348047e+02 
1.2700000e+03 6.3445882e-02 1.6909970e-01 6.7348161e+02 
1.2710000e+03 6.3951598e-02 1.6677091e-01 6.7348275e+02 
1.2720000e+03 6.4585066e-02 1.6450592e-01 6.7348389e+02 
1.2730000e+03 6.5346063e-02 1.6230455e-01 6.7348503e+02 
1.2740000e+03 6.6234781e-02 1.6016708e-01 6.7348618e+02 
1.2750000e+03 6.7251072e-02 1.5809346e-01 6.7348732e+02 
1.2760000e+03 6.8394938e-02 1.5608349e-01 6.7348846e+02 
1.2770000e+03 6.9666501e-02 1.5413746e-01 6.7348960e+02 
1.2780000e+03 7.1065756e-02 1.5225499e-01 6.7349074e+02 
1.2790000e+03 7.2592529e-02 1.5043653e-01 6.7349188e+02 
1.2800000e+03 7.4246990e-02 1.4868172e-01 6.7349302e+02 
1.2810000e+03 7.6029073e-02 1.4699084e-01 6.7349417e+02 
1.2820000e+03 7.7938772e-02 1.4536357e-01 6.7349531e+02 
1.2830000e+03 7.9976116e-02 1.4380019e-01 6.7349645e+02 
1.2840000e+03 8.2141139e-02 1.4230070e-01 6.7349759e+02 
1.2850000e+03 8.4433743e-02 1.4086483e-01 6.7349873e+02 
1.2860000e+03 8.6854018e-02 1.3949289e-01 6.7349987e+02 
1.2870000e+03 8.9401876e-02 1.3818463e-01 6.7350101e+02 
1.2880000e+03 9.2077389e-02 1.3694012e-01 6.7350216e+02 
1.2890000e+03 9.4880536e-02 1.3575944e-01 6.7350330e+02 
1.2900000e+03 9.7811313e-02 1.3464256e-01 6.7350444e+02 
1.2910000e+03 1.0086972e-01 1.3358947e-01 6.7350558e+02 
1.2920000e+03 1.0405576e-01 1.3260018e-01 6.7350672e+02 
1.2930000e+03 1.0736943e-01 1.3167474e-01 6.7350786e+02 
1.2940000e+03 1.1081071e-01 1.3081295e-01 6.7350900e+02 
1.2950000e+03 1.1437959e-01 1.3001505e-01 6.7351015e+02 
1.2960000e+03 1.1807617e-01 1.2928092e-01 6.7351248e+02 
1.2970000e+03 1.2190027e-01 1.2861058e-01 6.7351362e+02 
1.2980000e+03 1.2585211e-01 1.2800399e-01 6.7351476e+02 
1.2990000e+03 1.2993164e-01 1.2746127e-01 6.7351590e+02 
1.3000000e+03 1.3413866e-01 1.2698228e-01 6.7351704e+02 
1.3010000e+03 1.3847339e-01 1.2656711e-01 6.7351819e+02 
1.3020000e+03 1.4293564e-01 1.2621558e-01 6.7351933e+02 
1.3030000e+03 1.4752568e-01 1.2592799e-01 6.7352047e+02 
1.3040000e+03 1.5224332e-01 1.2570411e-01 6.7352161e+02 
1.3050000e+03 1.5708857e-01 1.2554406e-01 6.7352275e+02 
1.3060000e+03 1.6206146e-01 1.2544786e-01 6.7352389e+02 
1.3070000e+03 1.6716190e-01 1.2541543e-01 6.7352623e+02 
1.3080000e+03 1.7238999e-01 1.2544675e-01 6.7352737e+02 
1.3090000e+03 1.7774575e-01 1.2554184e-01 6.7352851e+02 
1.3100000e+03 1.8322922e-01 1.2570077e-01 6.7352965e+02 
1.3110000e+03 1.8884019e-01 1.2592338e-01 6.7353079e+02 
1.3120000e+03 1.9457883e-01 1.2620986e-01 6.7353193e+02 
1.3130000e+03 2.0044508e-01 1.2656012e-01 6.7353307e+02 
1.3140000e+03 2.0643910e-01 1.2697416e-01 6.7353421e+02 
1.3150000e+03 2.1256062e-01 1.2745201e-01 6.7353536e+02 
1.3160000e+03 2.1880983e-01 1.2799359e-01 6.7353769e+02 
1.3170000e+03 2.2518663e-01 1.2859903e-01 6.7353883e+02 
1.3180000e+03 2.3169104e-01 1.2926820e-01 6.7353997e+02 
1.3190000e+03 2.3832301e-01 1.3000117e-01 6.7354049e+02 
1.3200000e+03 2.4508279e-01 1.3079802e-01 6.7354163e+02 
1.3210000e+03 2.5197019e-01 1.3165848e-01 6.7354278e+02 
1.3220000e+03 2.5898510e-01 1.3258286e-01 6.7354392e+02 
1.3230000e+03 2.6612760e-01 1.3357094e-01 6.7354625e+02 
1.3240000e+03 2.7339787e-01 1.3462295e-01 6.7354739e+02 
1.3250000e+03 2.8079565e-01 1.3573859e-01 6.7354853e+02 
1.3260000e+03 2.8832124e-01 1.3691816e-01 6.7354967e+02 
1.3270000e+03 2.9597444e-01 1.3816140e-01 6.7355082e+02 
1.3280000e+03 3.0375502e-01 1.3946852e-01 6.7355196e+02 
1.3290000e+03 3.1166356e-01 1.4083931e-01 6.7355429e+02 
1.3300000e+03 3.1969950e-01 1.4227402e-01 6.7355481e+02 
1.3310000e+03 3.2786312e-01 1.4377247e-01 6.7355595e+02 
1.3320000e+03 3.3615441e-01 1.4533465e-01 6.7355709e+02 
1.3330000e+03 3.4457335e-01 1.4696071e-01 6.7355823e+02 
1.3340000e+03 3.5311987e-01 1.4865050e-01 6.7355938e+02 
1.3350000e+03 3.6179408e-01 1.5040406e-01 6.7356171e+02 
1.3360000e+03 3.7059582e-01 1.5222141e-01 6.7356285e+02 
1.3370000e+03 3.7952515e-01 1.5410259e-01 6.7356399e+02 
1.3380000e+03 3.8858233e-01 1.5604763e-01 6.7356513e+02 
1.3390000e+03 3.9776709e-01 1.5805627e-01 6.7356565e+02 
1.3400000e+03 4.0707938e-01 1.6012886e-01 6.7356799e+02 
1.3410000e+03 4.1651937e-01 1.6226513e-01 6.7356913e+02 
1.3420000e+03 4.2608694e-01 1.6446528e-01 6.7357027e+02 
1.3430000e+03 4.3578195e-01 1.6672919e-01 6.7357141e+02 
1.3440000e+03 4.4560503e-01 1.6905688e-01 6.7357255e+02 
1.3450000e+03 4.5555544e-01 1.7144838e-01 6.7357489e+02 
1.3460000e+03 4.6563349e-01 1.7390355e-01 6.7357603e+02 
1.3470000e+03 4.7583919e-01 1.7642273e-01 6.7357655e+02 
1.3480000e+03 4.8617254e-01 1.7900557e-01 6.7357769e+02 
1.3490000e+03 4.9663352e-01 1.8165207e-01 6.7357883e+02 
1.3500000e+03 5.0722236e-01 1.8436253e-01 6.7358116e+02 
1.3510000e+03 5.1793841e-01 1.8713676e-01 6.7358230e+02 
1.3520000e+03 5.2878245e-01 1.8997470e-01 6.7358345e+02 
1.3530000e+03 5.3975408e-01 1.9287645e-01 6.7358397e+02 
1.3540000e+03 5.5085316e-01 1.9584211e-01 6.7358630e+02 
1.3550000e+03 5.6207984e-01 1.9887140e-01 6.7358744e+02 
1.3560000e+03 5.7343424e-01 2.0196456e-01 6.7358858e+02 
1.3570000e+03 5.8491650e-01 2.0512146e-01 6.7358972e+02 
1.3580000e+03 5.9652609e-01 2.0834230e-01 6.7359206e+02 
1.3590000e+03 6.0826340e-01 2.1162674e-01 6.7359258e+02 
1.3600000e+03 6.2012820e-01 2.1497495e-01 6.7359372e+02 
1.3610000e+03 6.3212086e-01 2.1838709e-01 6.7359486e+02 
1.3620000e+03 6.4424111e-01 2.2186293e-01 6.7359719e+02 
1.3630000e+03 6.5648897e-01 2.2540259e-01 6.7359833e+02 
1.3640000e+03 6.6886448e-01 2.2900600e-01 6.7359886e+02 
1.3650000e+03 6.8136763e-01 2.3267324e-01 6.7360000e+02 
1.3660000e+03 6.9399809e-01 2.3640439e-01 6.7360233e+02 
1.3670000e+03 7.0675651e-01 2.4019911e-01 6.7360347e+02 
1.3680000e+03 7.1964252e-01 2.4405783e-01 6.7360461e+02 
1.3690000e+03 7.3265609e-01 2.4798018e-01 6.7360513e+02 
1.3700000e+03 7.4579751e-01 2.5196634e-01 6.7360747e+02 
1.3710000e+03 7.5906638e-01 2.5601630e-01 6.7360861e+02 
1.3720000e+03 7.7246297e-01 2.6013001e-01 6.7360975e+02 
1.3730000e+03 7.8598720e-01 2.6430763e-01 6.7361208e+02 
1.3740000e+03 7.9963898e-01 2.6854887e-01 6.7361260e+02 
1.3750000e+03 8.1341821e-01 2.7285405e-01 6.7361374e+02 
1.3760000e+03 8.2732514e-01 2.7722284e-01 6.7361488e+02 
1.3770000e+03 8.4136001e-01 2.8165553e-01 6.7361722e+02 
1.3780000e+03 8.5552234e-01 2.8615197e-01 6.7361836e+02 
1.3790000e+03 8.6981236e-01 2.9071241e-01 6.7361888e+02 
1.3800000e+03 8.8422991e-01 2.9533646e-01 6.7362121e+02 
1.3810000e+03 8.9877484e-01 3.0002433e-01 6.7362235e+02 
1.3820000e+03 9.1344776e-01 3.0477579e-01 6.7362350e+02 
1.3830000e+03 9.2824810e-01 3.0959126e-01 6.7362521e+02 
1.3840000e+03 9.4317646e-01 3.1447049e-01 6.7362635e+02 
1.3850000e+03 9.5823188e-01 3.1941340e-01 6.7362749e+02 
1.3860000e+03 9.7341534e-01 3.2442015e-01 6.7362982e+02 
1.3870000e+03 9.8872623e-01 3.2949088e-01 6.7363034e+02 
1.3880000e+03 1.0041652e+00 3.3462525e-01 6.7363149e+02 
1.3890000e+03 1.0197311e+00 3.3982337e-01 6.7363382e+02 
1.3900000e+03 1.0354250e+00 3.4508534e-01 6.7363496e+02 
1.3910000e+03 1.0512467e+00 3.5041100e-01 6.7363548e+02 
1.3920000e+03 1.0671960e+00 3.5580040e-01 6.7363781e+02 
1.3930000e+03 1.0832725e+00 3.6125386e-01 6.7363895e+02 
1.3940000e+03 1.0994768e+00 3.6677092e-01 6.7364010e+02 
1.3950000e+03 1.1158088e+00 3.7235185e-01 6.7364181e+02 
1.3960000e+03 1.1322686e+00 3.7799643e-01 6.7364295e+02 
1.3970000e+03 1.1488558e+00 3.8370489e-01 6.7364409e+02 
1.3980000e+03 1.1655711e+00 3.8947723e-01 6.7364580e+02 
1.3990000e+03 1.1824133e+00 3.9531317e-01 6.7364694e+02 
1.4000000e+03 1.1993835e+00 4.0121293e-01 6.7364809e+02 
1.4010000e+03 1.2164813e+00 4.0717669e-01 6.7365042e+02 
1.4020000e+03 1.2337069e+00 4.1320390e-01 6.7365094e+02 
1.4030000e+03 1.2510600e+00 4.1929525e-01 6.7365327e+02 
1.4040000e+03 1.2685407e+00 4.2545013e-01 6.7365441e+02 
1.4050000e+03 1.2861491e+00 4.3166897e-01 6.7365493e+02 
1.4060000e+03 1.3038849e+00 4.3795139e-01 6.7365727e+02 
1.4070000e+03 1.3217487e+00 4.4429780e-01 6.7365841e+02 
1.4080000e+03 1.3397397e+00 4.5070780e-01 6.7365893e+02 
1.4090000e+03 1.3578590e+00 4.5718178e-01 6.7366126e+02 
1.4100000e+03 1.3761052e+00 4.6371959e-01 6.7366240e+02 
1.4110000e+03 1.3944794e+00 4.7032107e-01 6.7366474e+02 
1.4120000e+03 1.4129813e+00 4.7698630e-01 6.7366526e+02 
1.4130000e+03 1.4316105e+00 4.8371537e-01 6.7366640e+02 
1.4140000e+03 1.4503676e+00 4.9050809e-01 6.7366873e+02 
1.4150000e+03 1.4692521e+00 4.9736481e-01 6.7366925e+02 
1.4160000e+03 1.4882643e+00 5.0428530e-01 6.7367159e+02 
1.4170000e+03 1.5074042e+00 5.1126934e-01 6.7367273e+02 
1.4180000e+03 1.5266719e+00 5.1831754e-01 6.7367325e+02 
1.4190000e+03 1.5460670e+00 5.2542909e-01 6.7367558e+02 
1.4200000e+03 1.5655902e+00 5.3260487e-01 6.7367672e+02 
1.4210000e+03 1.5852404e+00 5.3984405e-01 6.7367843e+02 
1.4220000e+03 1.6050184e+00 5.4714720e-01 6.7367958e+02 
1.4230000e+03 1.6249241e+00 5.5451435e-01 6.7368191e+02 
1.4240000e+03 1.6449578e+00 5.6194491e-01 6.7368243e+02 
1.4250000e+03 1.6651184e+00 5.6943945e-01 6.7368357e+02 
1.4260000e+03 1.6854070e+00 5.7699767e-01 6.7368528e+02 
1.4270000e+03 1.7058233e+00 5.8461984e-01 6.7368642e+02 
1.4280000e+03 1.7263673e+00 5.9230564e-01 6.7368876e+02 
1.4290000e+03 1.7470386e+00 6.0005533e-01 6.7368928e+02 
1.4300000e+03 1.7678378e+00 6.0786887e-01 6.7369161e+02 
1.4310000e+03 1.7887644e+00 6.1574621e-01 6.7369275e+02 
1.4320000e+03 1.8098191e+00 6.2368731e-01 6.7369327e+02 
1.4330000e+03 1.8310008e+00 6.3169208e-01 6.7369561e+02 
1.4340000e+03 1.8523107e+00 6.3976048e-01 6.7369675e+02 
1.4350000e+03 1.8737479e+00 6.4789304e-01 6.7369846e+02 
1.4360000e+03 1.8953128e+00 6.5608907e-01 6.7369960e+02 
1.4370000e+03 1.9170056e+00 6.6434910e-01 6.7370131e+02 
1.4380000e+03 1.9388253e+00 6.7267305e-01 6.7370245e+02 
1.4390000e+03 1.9607735e+00 6.8106051e-01 6.7370479e+02 
1.4400000e+03 1.9828488e+00 6.8951167e-01 6.7370531e+02 
1.4410000e+03 2.0050516e+00 6.9802677e-01 6.7370764e+02 
1.4420000e+03 2.0273827e+00 7.0660569e-01 6.7370816e+02 
1.4430000e+03 2.0498409e+00 7.1524864e-01 6.7371049e+02 
1.4440000e+03 2.0724270e+00 7.2395516e-01 6.7371163e+02 
1.4450000e+03 2.0951403e+00 7.3272545e-01 6.7371335e+02 
1.4460000e+03 2.1179816e+00 7.4155938e-01 6.7371449e+02 
1.4470000e+03 2.1409503e+00 7.5045713e-01 6.7371620e+02 
1.4480000e+03 2.1640470e+00 7.5941891e-01 6.7371734e+02 
1.4490000e+03 2.1872713e+00 7.6844422e-01 6.7371967e+02 
1.4500000e+03 2.2106231e+00 7.7753358e-01 6.7372020e+02 
1.4510000e+03 2.2341020e+00 7.8668649e-01 6.7372253e+02 
1.4520000e+03 2.2577092e+00 7.9590348e-01 6.7372305e+02 
1.4530000e+03 2.2814441e+00 8.0518402e-01 6.7372538e+02 
1.4540000e+03 2.3053062e+00 8.1452828e-01 6.7372590e+02 
1.4550000e+03 2.3292962e+00 8.2393645e-01 6.7372824e+02 
1.4560000e+03 2.3534135e+00 8.3340832e-01 6.7372938e+02 
1.4570000e+03 2.3776588e+00 8.4294407e-01 6.7373109e+02 
1.4580000e+03 2.4020315e+00 8.5254349e-01 6.7373223e+02 
1.4590000e+03 2.4265316e+00 8.6220712e-01 6.7373394e+02 
1.4600000e+03 2.4511599e+00 8.7193402e-01 6.7373508e+02 
1.4610000e+03 2.4759157e+00 8.8172507e-01 6.7373680e+02 
1.4620000e+03 2.5007992e+00 8.9157969e-01 6.7373794e+02 
1.4630000e+03 2.5258102e+00 9.0149803e-01 6.7373965e+02 
1.4640000e+03 2.5509483e+00 9.1148025e-01 6.7374079e+02 
1.4650000e+03 2.5762149e+00 9.2152647e-01 6.7374312e+02 
1.4660000e+03 2.6016085e+00 9.3163611e-01 6.7374364e+02 
1.4670000e+03 2.6271300e+00 9.4180966e-01 6.7374598e+02 
1.4680000e+03 2.6527794e+00 9.5204729e-01 6.7374769e+02 
1.4690000e+03 2.6785560e+00 9.6234835e-01 6.7374883e+02 
1.4700000e+03 2.7044606e+00 9.7271337e-01 6.7375054e+02 
1.4710000e+03 2.7304926e+00 9.8314209e-01 6.7375168e+02 
1.4720000e+03 2.7566519e+00 9.9363465e-01 6.7375340e+02 
1.4730000e+03 2.7829394e+00 1.0041912e+00 6.7375454e+02 
1.4740000e+03 2.8093543e+00 1.0148110e+00 6.7375625e+02 
1.4750000e+03 2.8358967e+00 1.0254950e+00 6.7375739e+02 
1.4760000e+03 2.8625667e+00 1.0362426e+00 6.7375910e+02 
1.4770000e+03 2.8893643e+00 1.0470543e+00 6.7376144e+02 
1.4780000e+03 2.9162902e+00 1.0579297e+00 6.7376196e+02 
1.4790000e+03 2.9433430e+00 1.0688687e+00 6.7376429e+02 
1.4800000e+03 2.9705236e+00 1.0798716e+00 6.7376481e+02 
1.4810000e+03 2.9978319e+00 1.0909383e+00 6.7376714e+02 
1.4820000e+03 3.0252680e+00 1.1020685e+00 6.7376886e+02 
1.4830000e+03 3.0528312e+00 1.1132630e+00 6.7377000e+02 
1.4840000e+03 3.0805229e+00 1.1245207e+00 6.7377171e+02 
1.4850000e+03 3.1083419e+00 1.1358426e+00 6.7377285e+02 
1.4860000e+03 3.1362880e+00 1.1472284e+00 6.7377456e+02 
1.4870000e+03 3.1643621e+00 1.1586778e+00 6.7377690e+02 
1.4880000e+03 3.1925635e+00 1.1701907e+00 6.7377742e+02 
1.4890000e+03 3.2208929e+00 1.1817679e+00 6.7377975e+02 
1.4900000e+03 3.2493504e+00 1.1934085e+00 6.7378027e+02 
1.4910000e+03 3.2779345e+00 1.2051130e+00 6.7378260e+02 
1.4920000e+03 3.3066468e+00 1.2168812e+00 6.7378431e+02 
1.4930000e+03 3.3354872e+00 1.2287135e+00 6.7378546e+02 
1.4940000e+03 3.3644544e+00 1.2406092e+00 6.7378717e+02 
1.4950000e+03 3.3935497e+00 1.2525688e+00 6.7378831e+02 
1.4960000e+03 3.4227726e+00 1.2645924e+00 6.7379002e+02 
1.4970000e+03 3.4521231e+00 1.2766796e+00 6.7379235e+02 
1.4980000e+03 3.4816011e+00 1.2888306e+00 6.7379288e+02 
1.4990000e+03 3.5112068e+00 1.3010454e+00 6.7379459e+02 
1.5000000e+03 3.5409401e+00 1.3133241e+00 6.7379692e+02 
1.5010000e+03 3.5708010e+00 1.3256668e+00 6.7379744e+02 
1.5020000e+03 3.6007897e+00 1.3380727e+00 6.7379977e+02 
1.5030000e+03 3.6309053e+00 1.3505428e+00 6.7380149e+02 
1.5040000e+03 3.6611494e+00 1.3630767e+00 6.7380263e+02 
1.5050000e+03 3.6915206e+00 1.3756740e+00 6.7380434e+02 
1.5060000e+03 3.7220203e+00 1.3883353e+00 6.7380486e+02 
