# X[mm] xp[rad] Y[mm] yp[rad]
-8.4879523802e-01 -1.1167011581e+01 7.8704380922e-01 -1.1517736386e+01
3.7425452607e+00 -5.7286633033e+01 -3.0157451549e+00 6.0254911026e+01
-2.8129505438e-01 -1.9357355232e+01 1.9865927848e-01 6.3127980639e+00
-2.5465678308e+00 4.3333362300e+01 6.1070657471e-01 -2.0670045189e+01
-3.1372084207e+00 8.4953465450e+01 1.8825989301e+00 -6.7481041813e+01
-5.2275535429e-01 2.4481787992e+01 -1.2762935860e+00 1.3455896004e+01
-3.2291059281e+00 6.7755816609e+01 1.5898111698e+00 -4.7458530198e+01
3.1739399080e+00 -4.0586572833e+01 -9.7364788905e-01 2.0737625819e+01
-2.9373213398e+00 6.9002770208e+01 1.7342176653e+00 -5.2697741884e+01
-3.8592759199e-02 -1.0007285170e+01 -1.6215002997e-01 1.5395620894e+01
-2.7409557631e+00 4.4773009649e+01 2.1455104618e-01 -1.2133330443e+01
2.2142754500e+00 -1.6965036651e+01 -1.3857553753e+00 1.8669960119e+01
-5.4657778208e-01 -1.8483781806e+01 6.4075649201e-01 -6.3458744307e+00
-2.2495146771e+00 3.7340806042e+01 1.5561655041e+00 -4.6179233258e+01
1.9723430841e-01 -3.4191078562e+01 3.4959238844e-01 3.3027320808e+00
7.8589719079e-01 -2.4423189540e+01 9.5583829703e-01 -8.9070588207e+00
-1.5464740822e+00 3.3452827948e+01 8.7441091416e-01 -2.3029499682e+01
-3.1972632971e+00 7.4998669415e+01 1.6328205942e+00 -6.0865816556e+01
3.3421878852e+00 -6.9254798363e+01 -1.5855706687e+00 4.8790236588e+01
3.1138994037e+00 -4.0687728389e+01 -1.0538254879e+00 1.3847484244e+01
6.8168883683e-01 -2.6793809083e+01 -3.9973176042e-01 2.2699726003e+01
3.4993095492e+00 -4.8818817567e+01 -1.4598977131e+00 3.1161524340e+01
2.5172347131e-01 1.0217053883e+01 -1.3672700592e+00 1.7090906449e+01
-1.7261866953e+00 1.8939093915e+01 4.5865357730e-01 -6.2492087893e+00
3.4028485137e+00 -6.1510178680e+01 1.2120635562e-01 -1.3228589092e-01
-9.9000468612e-01 1.3873848984e+01 -6.5373857249e-02 9.2264652819e+00
1.7374657258e-01 4.2742221693e+00 -1.6104326772e+00 1.5465199251e+01
1.5966275909e+00 -4.0573923071e+01 6.3783051860e-01 -9.7878904650e-01
-1.7756580954e+00 3.0859994433e+01 3.6040185179e-01 -1.6554170669e+00
-2.9984676922e+00 8.3841043935e+01 1.7095870009e+00 -7.3467899946e+01
-9.1725537957e-01 1.3675699324e+01 -1.8328257563e-01 1.1782282697e+01
3.2952767769e+00 -6.1780883368e+01 -1.5103121777e+00 4.3062974218e+01
-1.2309523631e+00 2.4497569211e+01 6.1744282656e-01 -1.4496110816e+01
-2.7526241610e+00 6.4522288015e+01 1.7420917313e+00 -6.1081442266e+01
-3.1855979566e+00 8.1083122000e+01 1.7288140058e+00 -6.7790232102e+01
-1.7008709674e+00 4.1171692627e+01 7.8668780254e-02 -7.9456628080e+00
1.4849733244e+00 -4.5617399507e+01 -5.0957963537e-01 2.0823732696e+01
-1.2151663596e+00 2.8114071643e+01 3.3230173331e-01 -1.3315639343e+01
-1.5205786768e+00 1.3110843566e+01 4.4208922948e-01 -4.7526185697e+00
3.4192489640e+00 -4.2850054166e+01 -1.0149197758e+00 1.8538150224e+01
-2.3772503201e+00 4.0375707844e+01 1.5609253064e+00 -5.2707902950e+01
3.1907337955e+00 -7.1622240664e+01 -1.6923682515e+00 5.3792460680e+01
-2.3991953490e+00 4.1318810689e+01 4.0757881218e-01 -1.6626726584e+01
-1.9211003417e+00 2.2540006861e+01 5.3165608342e-01 -1.0144657541e+01
1.7495669771e+00 -1.7789874762e+01 -5.8704311244e-01 4.4423029014e+00
-1.5566599581e+00 1.6156843486e+01 4.8989704865e-01 -5.5785162630e+00
-3.2920163811e+00 7.7008094467e+01 1.6219081041e+00 -5.9026490759e+01
2.1185566104e+00 -5.7450204601e+01 -7.8657956421e-01 3.5467880402e+01
-6.1269417487e-01 1.9569841130e+01 -3.7968465369e-01 2.5168692683e+00
1.2429040045e+00 -3.0223722634e+01 2.0296893156e-01 8.7470726405e+00
2.2530297684e+00 -1.5013993925e+01 -2.0751337755e+00 2.8371835928e+01
-2.3054339903e+00 3.2745894471e+01 -2.1388111611e-01 -2.6481233151e-01
8.0636318445e-01 -7.7917317201e+00 1.1749066731e-01 -8.1090667350e+00
3.7103227198e+00 -4.1669508307e+01 -3.8259417032e+00 6.2396229631e+01
-2.5114338113e+00 4.1896266140e+01 4.3249867797e-01 -9.5158614332e+00
2.5202314019e+00 -5.8307397824e+01 -8.0158154150e-01 3.3047664483e+01
3.2309268675e+00 -5.1147083579e+01 2.4853528901e-02 2.2786550107e+00
-1.8573601087e+00 3.0468032269e+01 2.7892154124e-01 -1.0922439094e+00
-5.7142168773e-02 1.5535488065e+01 -5.6174673925e-01 2.5847441801e+00
3.8219030133e+00 -6.4761389404e+01 -2.8729725289e+00 6.3461928809e+01
-1.8493538222e+00 3.0247480662e+01 -1.4711824395e+00 1.4660321671e+01
1.0159865162e+00 -2.9365217306e+01 1.1242463374e+00 -1.3763046017e+01
1.3302192711e+00 -3.9303136116e+01 -1.2416564318e-01 1.9240001227e+01
-1.1802000294e+00 1.7915456553e+01 8.9122873397e-01 -1.9658103033e+01
2.1016929493e+00 -4.0422125116e+01 3.8179305934e-02 9.5698912387e+00
2.9920307284e+00 -3.8182059825e+01 -9.4402439717e-01 2.0414642442e+01
-2.3625338140e+00 4.1269899514e+01 1.5757432567e+00 -4.9618041010e+01
2.6514831658e+00 -2.3480394027e+01 -1.9235219614e+00 2.6117923597e+01
-2.8062758766e+00 4.5131174421e+01 5.1361441500e-01 -1.7078617518e+01
3.2384162745e+00 -3.8019988548e+01 -1.2816278247e+00 2.1440609191e+01
-1.7276325287e+00 3.9868904179e+01 3.5470444948e-01 -1.2160818516e+01
-2.5796461585e+00 5.4291404175e+01 1.6533364847e+00 -5.9629829058e+01
-6.2930454100e-01 2.6136370224e+01 -8.2733972475e-01 6.0995931942e+00
2.7401330166e-02 -1.6166145294e+01 -1.7005141893e-01 1.4779111461e+01
-1.9752612141e+00 3.2800435294e+01 5.7196441174e-01 -8.3111420801e+00
3.5228304154e+00 -4.6550292820e+01 -8.6276274884e-01 1.6268996772e+01
-2.3480724307e+00 3.5617357421e+01 4.7650894578e-01 -1.0582959575e+01
-1.7303535012e+00 3.3102895574e+01 1.2098419205e-01 -1.1313000643e+01
4.0762030104e+00 -7.0986691585e+01 -2.4032009921e+00 5.8662886404e+01
-1.4976322889e+00 2.4366036777e+01 -1.6149768217e+00 1.6941508847e+01
-2.4509047222e+00 3.6679321326e+01 1.4770793243e-01 -8.6210422690e+00
1.3409237703e+00 -2.7285337425e+01 9.5700422333e-01 -1.1362888251e+01
1.1718257113e+00 -5.5043299696e+01 -2.2437509727e-01 2.0970339427e+01
-3.2671439641e+00 7.1849233098e+01 1.7126748804e+00 -5.1033121243e+01
2.9063699454e+00 -5.0128104168e+01 -7.5463778597e-01 2.3959824981e+01
-2.5696587211e+00 4.8466803932e+01 1.1094204456e+00 -3.0595925190e+01
-2.1901715683e+00 3.9818947575e+01 5.3328930781e-01 -8.2014966375e+00
3.3427390800e+00 -3.6527990852e+01 -1.8713211422e+00 3.0538986131e+01
-2.9807387631e+00 5.3742270262e+01 8.6910480361e-01 -2.6435897252e+01
-1.5248675074e-01 1.8325703712e+01 -1.2837975087e+00 1.4288569773e+01
-2.3958845442e+00 3.8545571026e+01 9.5719599274e-02 -2.0312188505e+00
4.0990681047e+00 -4.5576540095e+01 -4.4004623468e+00 7.1828494761e+01
3.8845290167e+00 -7.6145816103e+01 -2.3942422794e+00 6.4887609764e+01
3.4636110285e+00 -4.9421164407e+01 -1.0322577791e+00 1.4507378612e+01
-3.1641191307e+00 5.8479075299e+01 9.5355868513e-01 -3.0213102502e+01
-1.6900567762e+00 4.1187953583e+01 4.2224744839e-03 -6.8039770458e+00
2.7314443361e+00 -5.9075245549e+01 -1.1911788818e+00 4.0345456126e+01
1.0005321136e+00 -4.0089493426e+01 -1.2545738000e-01 1.2357652017e+01
-2.9531021757e+00 5.2931780364e+01 1.1059543640e+00 -3.3564755194e+01
-2.6599623356e+00 4.1612801362e+01 6.5099941249e-01 -1.9691631134e+01
1.1428407129e+00 -3.3963311986e+01 9.9124349667e-03 1.5296909271e+01
3.1583586871e+00 -2.9765650424e+01 -2.3281864607e+00 3.4820847776e+01
8.4040657288e-01 -4.6483797919e+01 -1.6393481796e-01 1.9220141283e+01
2.8784281401e-01 1.0271307793e+00 4.0774705485e-01 -1.3362157514e+01
-3.1922640739e+00 7.1687635190e+01 1.6782532942e+00 -4.7585885818e+01
-2.7454190707e+00 4.3540646021e+01 5.1030374824e-01 -1.6168461500e+01
-2.9996428167e+00 6.5543134153e+01 1.5476163003e+00 -4.1132231649e+01
-1.3910439664e+00 2.5499464321e+01 -2.7452381322e-02 7.3775407756e+00
1.2981435651e+00 -4.3442571016e-01 -2.1846749550e+00 2.7825415439e+01
-3.0575540012e+00 8.3840957685e+01 1.6096296261e+00 -7.3977950241e+01
-2.6307784730e+00 4.1583122813e+01 3.1837619589e-01 -1.2830597515e+01
-1.6295290843e+00 2.7437238388e+01 -5.1271471520e-01 -6.4468326032e-01
3.6656509893e-01 1.2210227691e+01 -1.7671018984e+00 2.0651941548e+01
-3.1124143593e+00 6.5162350143e+01 2.1497414953e-01 -6.6251421497e+00
2.8515285122e+00 -8.0694402922e+01 -1.4627419528e+00 5.6369130277e+01
-4.9929670461e-02 7.6471533607e+00 1.7325631234e-01 -9.7913592055e+00
-2.6034205460e+00 3.9607288691e+01 6.5400278246e-01 -1.9320090607e+01
3.2763781877e+00 -6.1740703570e+01 -1.3581029080e+00 3.9786465990e+01
-1.1120772481e+00 2.4243876539e+01 6.6076358810e-01 -1.9122525337e+01
2.1109890238e+00 -7.0578123564e+01 -9.2326910303e-01 4.1781815587e+01
3.4350971609e+00 -4.1860941799e+01 -1.2875434074e+00 2.4285791607e+01
-1.0739326201e+00 1.9280755429e+01 -3.0811242906e+00 3.8910780800e+01
-6.5765148136e-01 2.5580299032e+01 -7.7927380481e-01 6.2996261571e+00
-2.3003081533e+00 4.0644548457e+01 1.5890482161e+00 -4.8752122769e+01
-3.9336670299e-01 -1.0975927319e+01 6.4083840486e-01 -9.4184394034e+00
2.5823285354e+00 -5.7764658033e+01 -1.4885798273e+00 4.0553329413e+01
-2.1301306862e+00 3.4751498048e+01 -2.9002923925e-01 -4.0809673662e+00
2.2043963867e+00 -1.3755996417e+01 -2.9676646911e+00 4.1662076903e+01
3.7613560889e+00 -4.7837991170e+01 -2.2640079189e+00 4.2435950292e+01
-2.5819628703e+00 4.9578210432e+01 1.5846616186e+00 -5.6702147576e+01
-2.4925582431e+00 3.9077697244e+01 5.0460176621e-01 -1.2394605238e+01
3.2385861793e+00 -4.8045917632e+01 -7.6154159818e-01 2.0175979323e+01
-2.7729506741e+00 4.6524772330e+01 2.3991805143e-01 -7.7323146762e+00
-7.6375392364e-01 2.7756735572e+01 -8.0027632847e-01 5.7571831079e+00
1.1583167856e+00 -4.9269690547e+01 -4.2613638338e-01 2.6465369016e+01
2.3383340632e+00 -4.0979432130e+01 4.2298326012e-02 7.8683451374e+00
-1.7369324881e+00 3.2518945255e+01 1.5246030962e-01 -1.1760889405e+01
3.4817012027e+00 -6.5714101720e+01 1.0883147315e-01 1.2228051883e+00
3.0575004745e+00 -3.7966410077e+01 -6.5779482099e-01 1.0585521421e+01
-2.6698300284e+00 4.3491428689e+01 6.6718139591e-01 -1.7618881300e+01
9.7555108387e-01 -2.8456669550e+01 7.7649000237e-01 -3.9818971280e+00
-2.6826362164e+00 4.3771464169e+01 9.1594661136e-01 -2.6801573462e+01
-2.1650185708e-01 1.8251194807e+01 -9.2679824100e-01 9.4972825545e+00
8.6918842202e-01 -1.9981224612e+01 1.3471509169e+00 -2.1296497352e+01
2.7222906068e+00 -7.3127669196e+01 -1.4888590087e+00 5.3415762027e+01
2.6613909899e+00 -3.9960405314e+01 -2.5762152254e-01 9.6116566197e-01
1.6462732172e-01 -3.5084216526e+01 2.4771622654e-01 7.4198745995e+00
2.2511567944e+00 -6.9088348961e+01 -9.8599130112e-01 4.3168458440e+01
3.7864955133e+00 -6.3828555409e+01 -7.1349886331e-01 1.2053805537e+01
3.2419129229e+00 -3.0730042551e+01 -2.5648228877e+00 3.8486327620e+01
-2.3952218142e+00 3.3118348498e+01 1.3289215604e+00 -4.0225885240e+01
1.2777405320e+00 -3.1917467876e+01 9.0805941337e-02 1.1810213489e+01
-3.1342138012e+00 6.2823956956e+01 1.4481571639e+00 -4.2736253813e+01
3.3933428085e+00 -4.4615335218e+01 -1.1856458895e+00 2.4632643535e+01
3.4679384716e+00 -5.4842307012e+01 -2.7159122220e+00 5.5371098074e+01
6.1201801479e-01 2.2239344495e+00 -1.3392379935e+00 1.8961238021e+01
-1.8719939923e+00 4.3757201243e+01 2.4062195299e-01 -1.0853026286e+01
1.3893320976e+00 -4.5037050868e+01 -3.9618767750e-01 1.8395857294e+01
-1.1185174892e+00 1.9101333637e+01 -5.6593585841e-01 5.5180289782e-01
-2.2333938086e-01 -9.1932722549e+00 5.9938132110e-01 -9.1597839185e+00
3.3357556023e+00 -4.5974270241e+01 -4.8866456684e-01 1.1335153374e+01
-2.5195295010e+00 3.7716968597e+01 7.8141197313e-01 -2.0666364138e+01
2.9096758734e+00 -3.0402449193e+01 -1.4089226629e+00 1.9608299242e+01
-2.5682504410e+00 4.3770731324e+01 4.3920188678e-02 -1.0202662777e+01
-1.3923920905e+00 2.3952236603e+01 1.9449793887e-01 2.9831454842e+00
-3.7514922600e-01 1.4035120522e+01 1.6917406679e-01 -9.9474970833e+00
-1.7978595191e+00 1.6815603897e+01 8.0956161299e-01 -1.6505341488e+01
3.5452344421e-01 -1.6251917108e+01 1.7010846615e+00 -3.2929118808e+01
2.3991922091e+00 -2.7984829393e+01 -7.1219972582e-01 7.5525996713e+00
-8.0071764092e-01 -1.6513722715e-02 2.8203707471e-01 2.7861023434e+00
-3.6599649864e-01 -2.2572171836e+00 7.7319704351e-01 -4.2348134445e+00
-3.3117287090e+00 6.9018629677e+01 1.4776122094e+00 -4.5553491286e+01
-3.2831099796e+00 6.9303715334e+01 1.5456376229e+00 -4.8117785903e+01
3.7678962548e-01 -1.9880982935e+01 3.4148215811e-01 7.8722720440e+00
-2.5075934677e+00 4.5862870813e+01 4.0245651385e-01 -7.7425343335e+00
1.4977394327e-01 5.3934662370e+00 1.0433169527e-01 -8.3510701719e+00
-2.5932114921e+00 4.6111710583e+01 3.4394141329e-01 -7.1638816841e+00
-3.2685374868e+00 6.0688402114e+01 3.2082847820e-01 -1.2716529557e+01
3.5482262777e+00 -5.5259640572e+01 -9.1720069231e-01 1.3511439878e+01
-2.8076867912e+00 4.5653925517e+01 4.0603863177e-01 -1.5115682076e+01
4.9467942785e+00 -7.1017821057e+01 -4.2997367861e+00 8.4878083060e+01
-2.6202774840e+00 5.6884058834e+01 1.1610520290e+00 -3.0174604935e+01
2.0846485523e+00 -2.6659396222e+01 1.4189102401e-01 1.6863841700e+00
5.1497506215e-01 9.5977075943e+00 -1.1905647959e+00 1.2576255432e+01
-1.8050880934e+00 2.5753283879e+01 -1.1763221358e+00 1.4799339665e+01
6.0422470499e-01 -2.0485364240e+01 -1.8527790937e-02 4.5290503752e+00
-2.1317705606e+00 3.9136530009e+01 1.5092689217e+00 -4.1074280835e+01
2.7052567970e+00 -3.9119162850e+01 1.5386260530e-01 1.1612824368e+00
3.5313611295e-02 -7.0557753019e+00 1.1042024469e+00 -1.3781798113e+01
-3.3007417910e-01 -2.5633911272e+01 7.1169529027e-01 -7.5851267666e+00
-2.5738692166e+00 3.8296451037e+01 5.5425982159e-01 -1.6134692025e+01
-4.6996529849e-02 5.6016528125e+00 3.8148089253e-01 -1.3408993611e+01
5.4038077470e-01 -1.7633732478e+01 1.6560343945e+00 -3.1370411798e+01
1.0763053796e+00 -4.1287302734e+01 -5.1987054947e-01 2.6278640945e+01
3.6267405099e+00 -5.7190082925e+01 -3.0476786604e-01 7.1428042519e+00
1.0330679839e+00 3.4907166969e+00 -2.0286893077e+00 2.5050062642e+01
-1.5811455031e+00 3.3653127542e+01 7.5398930246e-01 -1.8434063462e+01
5.1023292448e-01 1.0554180842e+01 -1.9050627884e+00 2.3082544233e+01
-4.0694389271e-01 -2.2509868697e-01 -2.5482272994e-01 1.4884593510e+01
3.2595874600e+00 -5.4608217233e+01 -1.2536309028e+00 3.3104873842e+01
-1.9142034685e+00 3.1062860819e+01 -5.8987293812e-01 9.2035253900e-01
-2.5340314028e+00 3.8928725903e+01 4.3364354260e-01 -1.4480471164e+01
1.8724424076e+00 -3.8364961524e+01 3.3021412390e-01 3.9270043127e+00
-1.7638402083e+00 3.2264102863e+01 2.8163583286e-01 -1.7347480551e-01
3.7316864996e+00 -4.9554801717e+01 -1.1075419917e+00 2.1476855233e+01
-2.2887311801e+00 3.5036138592e+01 4.4614183069e-01 -9.2382336312e+00
-2.9665452102e+00 5.3746825133e+01 1.1047458367e+00 -3.4047096768e+01
4.5381629723e-01 -2.0358619138e+01 4.9586720615e-01 3.4609184769e+00
2.0190644941e+00 -1.4907249518e+01 -1.2031355265e+00 1.5250713737e+01
5.2819692616e-01 -2.0625347753e+00 1.8183671110e-01 -9.1464880876e+00
-2.0517924753e+00 2.8929813660e+01 1.5191280054e+00 -4.3815621347e+01
1.9426842802e+00 -2.4739893959e+01 -3.7532114641e-01 1.1187669676e+00
-2.8278020890e+00 4.5821859208e+01 6.3228170229e-01 -1.9049217496e+01
-2.8011616072e+00 5.5936489374e+01 1.5246890156e+00 -5.5536340593e+01
3.8949972480e+00 -7.9191819550e+01 -2.6710245468e+00 7.0297994749e+01
1.4922167971e+00 -9.1971924494e+00 -6.4498872128e-01 6.2676347212e+00
-2.1363730818e+00 3.3040273128e+01 -6.0581032237e-01 2.4301109781e+00
4.6672752588e+00 -6.6631384737e+01 -3.7634095745e+00 7.4550682607e+01
2.0334231141e+00 -6.7364417158e+01 -9.7925878681e-01 4.1458580021e+01
-2.2007260625e+00 4.2733631981e+01 1.4714631169e+00 -3.8942874889e+01
1.3401380928e-01 3.3589064717e+00 -4.1173219613e-01 5.7685317666e+00
-1.3321888222e+00 1.8236446119e+01 3.1729103435e-01 9.5054735346e-01
-6.4026319056e-01 2.2520272680e+01 -6.8393754746e-01 6.0592220568e+00
9.8907521290e-01 -3.3414565550e+01 -3.2629503621e-01 2.2452420489e+01
3.1691538624e+00 -4.4885400386e+01 -2.6599931181e-01 5.8383304747e+00
-2.7860008115e+00 4.7471098040e+01 2.1248565542e-01 -7.8601290406e+00
3.1374847554e-01 -1.8257340429e+01 2.5868195527e-01 9.4466182903e+00
-1.0667515931e+00 2.2533104040e+01 6.5342836839e-02 -9.8093257655e+00
1.5315234175e+00 -6.3403664265e+00 -2.2918360942e+00 3.1635402487e+01
1.6201925863e+00 -1.4375624695e+01 -6.0323684695e-01 5.0346679793e+00
-2.7835742040e+00 4.8013239027e+01 3.5071973782e-01 -9.8120180813e+00
2.1334568043e+00 -3.9927955580e+01 1.8652440826e-01 5.3867316807e+00
-3.0818309009e+00 5.8373187867e+01 1.2221852080e+00 -3.7448456006e+01
-1.1208299388e-01 6.5347112356e+00 4.5106919764e-02 -8.3724799350e+00
2.9454026834e-02 -3.2107187692e+01 2.6054011445e-01 7.5275225487e+00
4.4970444992e+00 -8.5360979715e+01 -2.9626623841e+00 7.7436147036e+01
-8.5900256185e-01 -8.2879255799e+00 8.8520059986e-01 -1.5344636907e+01
-3.2027136900e+00 6.1927679964e+01 1.1661715052e+00 -3.5002450530e+01
2.8888173710e+00 -6.6197867917e+01 -1.4063138269e+00 4.6752913002e+01
-1.5963882720e+00 3.1892555689e+01 4.5359100116e-01 -1.6250026693e+01
-2.3236272863e+00 3.5940093139e+01 2.2372351994e-01 -5.1109143150e+00
-1.9280375640e+00 4.4186681399e+01 4.4433526324e-01 -1.4848210931e+01
-2.2080860945e+00 2.5007972686e+01 1.2477942649e+00 -3.4013229768e+01
2.8988037849e+00 -3.9797837305e+01 -6.1461993528e-01 7.1879927934e+00
-2.5038541581e+00 4.9119312487e+01 4.2272506460e-01 -7.5785478662e+00
-3.1015200764e+00 6.2151610553e+01 1.4146114056e+00 -4.0897593444e+01
-1.8519273296e+00 3.4141021280e+01 4.7450775498e-01 -1.7225148697e+01
1.4152228705e+00 -5.8002357488e+01 -3.9505250146e-01 2.4762264714e+01
4.3786250004e+00 -7.7821098821e+01 -3.3380906430e+00 7.7774846595e+01
-3.0313549909e+00 7.9472712674e+01 1.8067738255e+00 -6.4659736568e+01
1.2687518210e+00 -3.5982178268e+01 8.7719766317e-01 -6.7254049829e+00
3.1025750284e+00 -2.5763818440e+01 -3.3350577325e+00 4.8355216099e+01
-6.3797748448e-01 -9.4256629302e+00 2.9653983624e-01 2.3492280473e+00
-2.8235631059e+00 6.6675273789e+01 1.7660298446e+00 -5.7849258961e+01
-2.2725124237e-01 -1.4434470272e+01 6.1198360569e-01 -8.1466007405e+00
-2.6785143232e+00 4.2885048594e+01 1.0759539533e-01 -9.6851001404e+00
5.1032186628e-01 -2.5579524082e+01 -1.1668181396e-01 1.7568810435e+01
3.7206382908e+00 -5.9732005522e+01 -4.9278232014e-01 1.3814824705e+01
-9.9428785757e-01 2.4938747969e+01 4.4757283955e-01 -1.4775950468e+01
1.4394961327e+00 -3.5535599523e+01 -8.4709053350e-02 1.6245022095e+01
-3.3115893949e+00 7.4876985602e+01 1.7469570734e+00 -5.2559509489e+01
-1.0641920645e+00 1.8404334885e+01 -1.9904744334e+00 2.2027277553e+01
4.2075353308e+00 -9.0951529228e+01 -2.8829805736e+00 8.2015426170e+01
1.1457165795e+00 -3.9844097936e+01 -1.7245018164e-01 2.1075227313e+01
-2.5232401291e+00 4.2013686191e+01 1.4971187479e+00 -4.9463252160e+01
-2.2452043129e+00 3.5479171388e+01 -5.4986257981e-01 1.2979482379e+00
2.5833891655e+00 -3.4079046280e+01 -2.1942298178e-01 8.3785718567e+00
-2.0434081970e+00 2.9182697817e+01 -7.5260225608e-01 7.3148225907e+00
1.1850982910e+00 -3.3389828218e+01 1.4627676878e-02 1.4443402839e+01
2.0500992971e+00 -2.6383457517e+01 -1.8564816358e+00 3.2405570004e+01
-8.6715865426e-01 -7.8772791538e+00 9.1741350606e-01 -1.6399221618e+01
-2.3559579598e+00 3.5388714774e+01 1.5091414043e+00 -4.9072434110e+01
-2.4289832463e+00 5.0527771442e+01 5.4864904552e-01 -9.5406986685e+00
2.1283738617e+00 -4.0447596198e+01 2.9303791230e-01 3.7901658446e+00
-3.2225209319e+00 7.2905267643e+01 1.6637191934e+00 -5.7452509660e+01
4.0155779116e+00 -4.6678820301e+01 -3.8425428016e+00 6.4538286814e+01
1.3200065362e+00 -3.0922053020e+01 7.9223006270e-01 -5.9298263761e+00
-3.4577152981e-01 -2.1306887489e+01 3.4968720576e-01 2.6026219073e+00
3.0634947216e+00 -4.4691737297e+01 -7.5719277214e-01 1.9880527468e+01
-2.6754290801e+00 4.9452016690e+01 1.0057669838e+00 -2.8971319011e+01
-2.0197437938e+00 2.3019963964e+01 7.7351400877e-01 -1.6820777619e+01
3.1021651165e+00 -2.7977052330e+01 -3.7912332202e+00 5.6672511185e+01
5.5700765352e-02 -1.0228751083e+01 -3.0312318619e-01 1.8021122886e+01
-2.5607055054e+00 3.8240746670e+01 3.5375279906e-01 -1.2718644913e+01
3.5850188986e+00 -4.7778923766e+01 -1.0661099361e+00 2.2094254446e+01
3.2245038784e+00 -3.4131410973e+01 -1.6197684835e+00 2.4610422480e+01
-2.8467846944e+00 6.8882862585e+01 1.7784080907e+00 -6.0126501169e+01
3.0485669505e+00 -7.5316479426e+01 -1.6123195143e+00 5.5332443774e+01
2.7173303227e+00 -3.7953071940e+01 -2.3887085007e-01 9.1965330965e+00
-4.0939975560e-01 -1.6633050873e+01 6.3350727930e-01 -7.4266846730e+00
2.7063437747e+00 -6.1678324469e+01 -1.0197035465e+00 3.8125344890e+01
5.4899169877e-01 -2.1429872505e+01 9.8193219315e-01 -9.0977232436e+00
-5.1747415225e-01 1.2472957216e+01 -1.1857668977e+00 9.3911872619e+00
3.8097510397e+00 -6.1634027553e+01 -5.2352888591e-01 1.0630517160e+01
1.6314372766e+00 -4.7558210220e+01 -7.7109811280e-01 3.3103049252e+01
1.1615689538e+00 -2.9534096367e+01 4.6536899499e-01 2.8569888423e+00
-3.1840798338e+00 6.7496565378e+01 1.6063251376e+00 -4.7051132136e+01
3.2768892705e+00 -4.1851485392e+01 -1.2578915236e+00 2.5585651045e+01
-6.1308483121e-01 6.2378506938e+00 -1.3539461787e-01 1.2366963264e+01
1.9204943150e+00 -9.6904320322e+00 -2.7790561629e+00 3.7903316685e+01
-2.8906115985e+00 4.8002288860e+01 4.8074799002e-01 -1.4943137491e+01
-1.5291346689e+00 2.9742606426e+01 -4.1083068785e-01 -3.0198983226e+00
2.5828468424e+00 -3.2242174812e+01 -2.4449290666e+00 4.2205655729e+01
-9.8427018431e-01 2.6923047570e+01 -1.8790125749e-01 -1.4807472806e+00
-2.9171773233e+00 6.8119940008e+01 1.7028585719e+00 -4.9376564547e+01
-9.2118423435e-01 -1.0473738609e+01 9.0331490965e-01 -1.5454483373e+01
-1.9634290536e+00 4.4842088037e+01 3.5331539993e-01 -1.2655154385e+01
2.2397008277e+00 -5.4870180890e+01 -9.4809453058e-01 3.7127965559e+01
2.2768180730e+00 -5.4747634006e+01 -1.1798097463e+00 3.4058376391e+01
-3.1659425158e+00 7.6671614920e+01 1.6447487511e+00 -6.3904934135e+01
3.5079045329e-01 -2.3560035517e+01 4.1502318022e-01 7.0153354376e+00
7.3518056861e-01 -2.0617406323e+00 -3.7078240781e-01 -4.1038362738e-01
3.8799633265e+00 -5.3492493323e+01 -1.4629489056e+00 2.9707620266e+01
3.8215647051e+00 -3.9092819866e+01 -3.4350893593e+00 5.3822594909e+01
4.0393071600e-01 -3.4194414850e+01 -3.1714451881e-02 1.4864544191e+01
2.5776772564e+00 -3.4243406326e+01 -5.8833083049e-01 5.9302712892e+00
-2.8516968807e+00 5.7727720721e+01 1.9400367772e-01 -4.6119601467e+00
3.1958391345e+00 -6.5677505818e+01 -1.4544110389e+00 4.4989086875e+01
-2.1922468662e+00 3.4310172104e+01 4.6168861550e-01 -7.4788566567e+00
3.3223365076e+00 -7.9326068018e+01 -1.8278992932e+00 6.0419556663e+01
-1.7203162108e+00 2.9675593177e+01 -5.7359969650e-02 -8.1929522237e+00
-6.3455611025e-01 2.3187564460e+01 -6.9403513417e-01 6.4844150941e+00
-8.8979110449e-01 1.9671395896e+01 9.0492958517e-01 -2.3101636154e+01
-1.7175259995e+00 2.4156801556e+01 -1.3535455433e+00 1.8838506725e+01
4.7368255483e-01 1.1007631336e+00 -9.3715103180e-01 1.3505230880e+01
2.7571647496e+00 -7.6268935977e+01 -1.4480659926e+00 5.1596354263e+01
-2.9203404556e+00 5.0405120322e+01 6.0923913879e-01 -1.7926995203e+01
2.2959293426e+00 -3.6963470257e+01 2.4889904849e-01 2.0566388858e+00
1.2624139942e+00 -7.6622410412e+00 -5.6156490666e-01 3.5279639194e+00
-1.0367930024e+00 2.2783102257e+01 7.2009878272e-01 -2.0108847531e+01
2.2918749425e+00 -7.2557568181e+01 -1.0608610840e+00 4.5270398932e+01
3.3161143847e+00 -4.8432622899e+01 -3.1475718692e-01 7.8051842754e+00
-2.5379420273e+00 4.1808489538e+01 5.3284003905e-02 -2.5184306211e+00
