# X[mm] xp[mrad] Y[mm] yp[mrad]
1.0281061590e+00 6.5816893498e+01 -3.8278598608e-01 -1.4125621107e+01
-8.2101122238e-01 -8.0311744188e+01 5.4918321486e-01 4.9969291959e+01
7.1433907028e-01 -4.1681678324e+01 -7.0135113118e-02 2.7836088326e+01
1.4569539108e-01 5.5624852530e+01 -4.8646965540e-01 -1.0913499169e+01
4.6137622394e-01 -7.9588988215e+01 4.4744708591e-01 6.7254389715e+01
3.2696516272e-01 8.4889339221e+01 -6.2610128950e-01 -6.3018283776e+01
7.8420301194e-01 -6.3104528732e+01 1.6682542320e-01 4.3885168660e+01
8.3317447493e-01 -3.3015320989e+01 -5.1121836483e-03 2.5707270394e+01
-1.0292658551e+00 3.0036196551e+01 5.0485395916e-03 -3.7445361158e+01
-7.7288422118e-02 -6.0986936870e+01 5.3640674625e-01 3.2687652835e+01
-5.1154625979e-01 5.2677504357e+01 -3.3161612760e-01 -3.4698425939e+01
1.0168854371e+00 1.1789547354e+01 -1.8956280529e-01 1.0965257189e+01
-2.5480779310e-01 -4.4204603752e+01 5.0125904443e-01 2.7290630447e+00
-8.6814342270e-03 -6.2472156306e+01 5.3460341870e-01 3.5810944507e+01
-4.0457901315e-01 -8.1349436353e+01 6.2865975652e-01 7.0445744893e+01
3.6839305001e-01 -5.5057460973e+01 -4.6582394153e-02 9.4153280625e+00
-1.2039098539e+00 -5.1178124980e+01 3.5802392643e-01 3.3657199263e+00
-1.3936732111e-01 -1.1654011050e+02 6.3548311078e-01 1.0090406613e+02
3.3063814857e-01 -6.4549438281e+01 -1.5192011410e-02 1.5496071079e+01
-4.4984052128e-01 -1.8184185782e+00 3.4695214257e-01 1.8818310460e+01
1.1722996616e+00 -1.1637504031e+01 -2.2833412477e-02 4.9779223485e+01
-1.1808066416e+00 4.4519496642e+01 -1.2111371649e-01 -7.7550449171e+01
-1.3882754063e-01 -6.2237863963e+01 5.6808790840e-01 4.3632537976e+01
-8.8150810129e-02 9.5298578238e+01 -5.9848729946e-01 -8.2700100776e+01
8.5270933274e-01 -5.8754953512e+01 2.6833339875e-01 6.1538664257e+01
1.4998246686e-01 -9.1942104767e+01 4.4427878481e-01 9.3389908075e+01
8.2601835112e-01 -4.5472259496e+01 2.1506956852e-01 8.5022269805e+01
1.0787356714e+00 5.7293088287e+01 -3.2978187878e-01 -4.2434273487e+00
-7.3644085399e-01 -4.0288443055e+01 2.2955273457e-01 2.8825175584e+00
3.3184200607e-03 -8.8330043878e+01 5.7835872340e-01 5.7673912694e+01
2.4184611229e-01 4.5905497760e+01 -5.2299019112e-01 -2.7476975160e+01
-1.5669613125e-02 1.9912473126e+01 -7.8846426382e-02 -2.0320117566e+01
7.2083434474e-01 -4.9179159128e+01 2.1629798716e-01 3.1316635704e+01
-9.8881239883e-01 4.2094333101e+01 -9.6334521508e-02 -4.3919312896e+01
1.0201135618e+00 7.4052528552e+00 -1.8913385686e-01 1.9579171558e+01
-8.3631684034e-02 8.0550225455e+01 -5.3587503104e-01 -5.5119074428e+01
-3.6951186300e-01 2.4034726099e+01 2.6030413016e-01 5.8643685444e+00
6.1561130915e-01 4.0573867622e+01 -4.5893991548e-01 -2.9347027240e+01
-1.0321932112e+00 -3.9874637458e+00 1.8578864627e-01 -1.1771739859e+01
-1.3965406657e-01 -3.7144949094e+01 4.0769579668e-01 -1.5465994301e+01
-6.1847834322e-01 6.0741461714e+01 -2.0413192139e-01 -2.9574444434e+01
7.4977613063e-01 -3.0298403504e+00 -2.3385499516e-01 5.1539172172e+00
-7.3340239460e-01 -3.4753021912e+01 4.1240888573e-01 2.4186036272e+01
-6.4658937049e-01 -8.0405799498e+01 6.0032510853e-01 5.8923968608e+01
5.3795665495e-01 1.4058892376e+01 -3.3095182103e-01 -2.2485223762e+00
2.1868663428e-01 -7.2285302143e+01 2.0408302250e-01 4.9249361188e+00
-5.1918562301e-01 -8.6145254091e+01 6.4054499446e-01 6.6628743778e+01
-6.4313247181e-01 3.6479204249e+01 9.1452617069e-02 -1.0286894413e+01
5.8972654393e-01 3.8444813732e+01 -4.4170774570e-01 -2.9194520444e+01
-9.4474212856e-01 1.8027617495e+01 1.2021421610e-01 -1.6689952559e+01
-8.1637836399e-01 6.5015253411e+01 -1.8951673731e-01 -4.5755843623e+01
4.4668291394e-01 -4.3977099018e+01 -1.2745802086e-01 1.3431742775e+01
-5.7818202335e-01 6.5014003953e+01 -3.4123320317e-01 -4.7864453392e+01
8.0209420970e-01 -5.8968646795e+01 2.6126427258e-01 9.3299935150e+01
8.3986605223e-01 9.4945622241e+01 -5.6660823296e-01 -5.4015427440e+01
1.0644154205e+00 9.9055313012e+00 -1.7541480076e-01 1.7673868376e+01
-2.1540761687e-01 4.0645949070e+01 -3.0897668904e-01 2.3829086534e+00
-5.6007060421e-01 -1.1739885649e+01 7.9928355518e-02 -1.6472976107e+01
-2.3818015812e-01 4.8057366533e+01 -2.0052305278e-01 -5.4694101995e+01
2.5190017702e-01 -2.1729175045e+01 1.9418676288e-01 -2.4638802399e+01
-2.7921730230e-01 -2.8913654001e+01 4.9373016191e-01 1.6363442809e+01
-7.0220410850e-01 1.2604397714e+01 -1.2477319386e-02 -4.4710935054e+01
-8.5623200965e-01 4.7822646878e+01 -2.0786339917e-01 -4.1325056880e+01
4.4344831468e-01 3.2767835488e+01 -4.6828993726e-01 -3.8032840460e+01
-1.7247507710e-01 -3.3130468140e+01 3.8801888028e-01 -2.2955135737e+01
-4.7915976135e-01 -4.6639351529e+01 4.9196679164e-01 4.6732716086e+01
1.1632599404e+00 -4.8529185075e+01 1.8178021311e-01 8.2030807169e+01
1.2182003665e+00 1.7027630719e+01 -1.5415406582e-01 3.1774895303e+01
8.2747229490e-01 2.3106472573e+01 -1.2353018192e-01 2.0296386220e+01
1.2040562375e+00 -6.0327232911e+00 6.5654738405e-03 6.3522252786e+01
-5.6549983649e-01 3.5243950067e+00 3.0053288190e-01 1.1767208486e+01
4.1412062737e-01 -7.4613286536e+01 4.4065160963e-01 6.0709498856e+01
4.0017638404e-02 5.5809075736e+01 -5.1208242891e-01 -3.0325020400e+01
9.2411072646e-02 -7.0515860572e+01 5.1252824284e-01 4.0986418910e+01
-5.2458024592e-01 1.1288473256e+01 2.9272237023e-01 7.7893473859e+00
1.0144914209e+00 -5.0440427793e+01 1.8619504436e-01 6.7800935556e+01
-8.0074350527e-01 6.3859681147e+01 -2.6435484197e-01 -6.8300838540e+01
-3.4719928511e-01 -1.1940693351e+01 4.4162926920e-01 -5.5479568354e+00
-3.8831883846e-01 -6.5286229258e+01 6.1331656387e-01 4.3303920279e+01
4.6277544377e-01 6.4653799871e+01 -5.8446804958e-01 -4.3955872308e+01
1.0788072781e+00 -8.1877976390e+00 -7.7341358763e-02 3.2225872794e+01
4.6860463275e-01 9.9135545901e+00 -3.4832942351e-01 -1.8750692143e+01
-1.8051855512e-01 5.3409702414e+01 -2.2948407581e-01 -5.9102008115e+01
7.5091202949e-01 3.8464130586e+01 -4.1556058198e-01 -2.0441354981e+01
-9.5295401387e-01 5.0749888636e+01 -1.6726460997e-01 -5.2546015660e+01
-7.8252526192e-01 7.6330739386e+01 -3.5582896293e-01 -8.5750254733e+01
1.3619936256e-01 6.0849997003e+01 -4.8926341531e-01 -3.0189122652e+01
6.0792105852e-01 -3.4742195544e+01 -3.8872726858e-02 7.3547202083e+00
-8.6045430659e-03 6.1347488415e+01 -5.1566278230e-01 -3.2270056923e+01
-1.5352262660e-01 4.4593172237e+01 -1.8657080169e-01 -3.4357040231e+01
-9.0525439871e-01 -6.4914319799e+01 4.8650811833e-01 3.7654527073e+01
-3.0996812229e-01 6.8866881520e+01 -3.0710209238e-01 -7.6458142182e+01
5.7669199783e-01 -1.7970527311e+01 7.6281499221e-02 4.7156303345e+01
-6.8077170979e-01 -2.8339260108e+01 4.1831981248e-01 2.2580226802e+01
-6.8566181087e-02 4.9546856538e+01 -2.3416186591e-01 -4.8386573496e+01
-5.2859328486e-01 -6.3228732822e+01 5.6459640085e-01 5.1156579077e+01
6.7445861880e-01 -5.3384925183e+01 1.1100251005e-01 2.7868187945e+01
-8.1635134583e-01 5.3482892116e+01 -1.4755550663e-01 -3.7623539460e+01
-4.5956205825e-01 -6.6433884590e+01 6.1332533288e-01 5.5186305402e+01
4.5471130784e-01 6.5158834477e+01 -5.9531291814e-01 -5.0893497276e+01
2.6022386100e-01 1.2437373859e+01 -3.5651823004e-01 3.2447138718e+01
1.1531482450e+00 2.3905080054e+01 -1.6565857834e-01 2.7835954014e+01
6.6958494798e-01 -8.4131160473e-01 -2.5358675101e-01 -1.3684422290e+00
-9.8408778715e-01 4.2150889080e+01 -5.2564627589e-02 -4.1115655620e+01
6.1670346801e-01 -4.9395995222e+01 1.2723323253e-02 2.1189320212e+01
-4.2398144667e-01 7.5739490397e+01 -4.3612124202e-01 -6.3233422081e+01
2.5958249658e-01 9.7618308819e+00 -3.9919523660e-01 -2.8348633006e+01
-1.2871786088e+00 -4.2081440070e+01 3.1907411361e-01 -8.3433785522e+00
1.0757658230e-01 -7.5700956425e+01 4.7165749530e-01 4.5654359509e+01
-1.1544373861e+00 -2.6773508093e+01 2.1734468095e-01 -1.9402872499e+01
-2.8803369472e-01 1.0808774838e+02 -5.7592345592e-01 -9.9753674939e+01
3.5164182480e-01 4.4265760260e+01 -5.1448488943e-01 -1.2820889325e+01
-7.4561458345e-01 4.5116425242e+01 6.9486380737e-03 -2.2025259309e+01
6.2830767663e-02 -8.8627057279e+01 5.9100053647e-01 7.6580215536e+01
5.0713309525e-01 6.9695720226e+01 -5.7480992608e-01 -5.0179008381e+01
7.3274358769e-01 7.4335974482e+01 -5.1285823276e-01 -4.6027511593e+01
-1.1932241666e+00 4.7291788289e+01 -1.3535732415e-01 -8.1452682234e+01
5.9264206696e-01 -3.4041018899e+01 -1.1965120612e-01 1.2186364708e+01
-5.2052578898e-01 4.5113256765e+01 9.2106761331e-02 -9.4839824091e+00
-8.2704251283e-01 5.9954081190e+01 -1.6827446607e-01 -4.5544234920e+01
-8.5183224282e-02 1.0648691720e+02 -6.1737813628e-01 -9.4709385014e+01
4.0258947092e-01 6.4714919283e+01 -5.9937496035e-01 -5.2548323483e+01
-1.0820601192e+00 -3.4476747647e+01 2.3068239273e-01 -1.4618143635e+01
2.7515701625e-01 -1.0210187565e+02 4.9862220462e-01 1.0864023127e+02
2.5665455211e-01 9.4168105597e+01 -4.6310753881e-01 -7.4211418412e+01
-9.4568018562e-01 1.0879913305e+01 1.9253839583e-01 -1.6060735790e+01
6.5437876191e-01 3.2334691230e+01 -4.3270839318e-01 -2.1145836996e+01
5.0189817915e-02 -7.4408043587e+01 5.1623576436e-01 3.8679962905e+01
1.1263656929e+00 -5.6401002483e+01 2.6498572369e-01 9.7013467727e+01
-9.1549527962e-01 -4.2635588023e+00 2.3317157238e-01 -1.5692624217e+00
-5.1912261370e-01 -5.3932278048e+01 4.0741754299e-01 2.2198338727e+01
-6.3767490720e-01 -1.5848354459e+01 1.1132961134e-01 -1.5703060507e+01
-8.3935603650e-01 7.8871130184e+01 -3.4077951472e-01 -9.0375908665e+01
-5.5776387211e-01 -6.8704721658e+01 5.9997596065e-01 5.3248173218e+01
7.6048426976e-01 -6.8207649487e+01 2.3008297651e-01 4.9509459968e+01
6.8856473046e-01 8.3322044421e+01 -5.5858269809e-01 -5.3699243671e+01
-2.4614522658e-01 -7.4712155040e+01 6.2556548579e-01 5.5432613705e+01
5.0230819275e-01 1.2267491432e+02 -6.7450319153e-01 -9.1382077297e+01
7.3456980808e-02 5.6040761524e+01 -5.1843766858e-01 -2.8404206920e+01
1.5288232062e-01 -9.5036748819e+01 4.4941994519e-01 9.4152863809e+01
-3.9775028451e-01 -9.4169446654e+01 6.3958535228e-01 6.9775620252e+01
-1.0374157652e+00 4.3329041833e+01 -1.5083442934e-01 -6.3336111479e+01
-1.4467555357e-01 6.5013355186e+01 -4.6403882522e-01 -3.2319502200e+01
5.7166621040e-01 -4.6031800829e+01 2.7794351867e-01 2.5877361946e+01
-4.4459406909e-01 1.0572703921e+02 -5.5141475964e-01 -1.0108538881e+02
1.3807912457e-01 -1.5824308867e+01 5.4839364553e-02 2.1275290096e+01
-1.0493454229e+00 -2.1035991516e+01 1.7321051323e-01 -2.3961354617e+01
-8.9033221276e-01 7.8389558956e+01 -3.1637763304e-01 -1.0419428777e+02
-5.4690320568e-01 2.8898827654e+01 2.1544042162e-01 -4.0787066903e+00
7.4513508303e-02 3.5910937656e+01 -4.0838580530e-01 -3.0311132901e+00
-1.4280284637e-01 1.0177334130e+02 -6.0890874709e-01 -9.2452792660e+01
9.9893654366e-01 -6.3457809142e+01 3.1082678672e-01 9.6361018356e+01
-6.6019156440e-02 -5.0534565986e+01 4.8902110173e-01 1.6577099995e+01
-1.0062229577e+00 -7.4761794181e+00 2.2132418555e-01 -3.6828336734e+00
7.7630460042e-01 -6.4955611611e+01 3.2123249142e-01 6.7336271464e+01
1.2608732030e-01 9.9209167176e+01 -6.3546275916e-01 -8.2688533135e+01
-1.1715668274e+00 2.5990688240e+01 -4.5791476896e-03 -4.8679041115e+01
7.3621981172e-01 -4.4317688268e+01 1.9302256730e-01 7.9421487486e+01
-4.8260562341e-01 -3.4917734597e+01 4.6868739735e-01 3.8678650600e+01
-3.0685429589e-01 7.0398566237e+01 2.0388616679e-02 -1.7083244199e+01
-8.3265177925e-01 6.0129275413e+01 -2.6401326551e-01 -6.1967371250e+01
9.2271592352e-01 -5.7056171014e+01 2.2901122152e-01 5.9432273315e+01
1.2354990535e+00 -6.7682247439e+00 -3.5478845431e-02 5.5538722670e+01
-4.0207101698e-01 -6.7683198480e+00 3.8749445877e-01 5.5449138353e+00
-1.4928689481e-01 -1.1191363461e+02 6.6318128689e-01 9.5888166186e+01
4.4278286650e-01 -4.9461080715e+01 3.0569439535e-01 2.2162946262e+01
-1.1970412933e+00 -4.0606852631e+01 3.0305484141e-01 -4.3330168345e+00
3.8320737437e-01 -5.0840762406e+00 -3.6204599213e-01 3.3641972457e+01
-1.3827924831e-01 -5.7290049203e+01 5.3452953241e-01 2.8551369499e+01
3.8744114929e-01 5.8454344555e+01 -5.7083883526e-01 -3.1510576535e+01
7.5335260715e-01 -4.0894589937e+01 -8.9788439292e-03 2.5081761318e+01
-4.5477703576e-01 -7.9090354510e+01 5.9321906425e-01 6.3431417088e+01
-1.0605786358e-01 -5.2686755067e+01 5.2655037143e-01 3.1023806650e+01
1.1323205867e-02 1.0848101571e+02 -6.3428661338e-01 -9.5591622156e+01
8.3947849000e-01 -5.6814348600e+01 2.7968162852e-01 5.8737356798e+01
-4.2146290632e-01 -9.0408275534e+00 3.7991490238e-01 2.5480672527e+01
1.1720284873e+00 2.0899986226e+01 -1.5231034038e-01 3.1578370586e+01
-9.8190889807e-01 4.9726001704e+01 -1.6605784103e-01 -5.4298408700e+01
3.2743232867e-01 9.4079859105e+01 -6.4152577660e-01 -6.9079429392e+01
3.2363194583e-01 -5.6039842788e+01 2.5221812452e-01 6.8851761761e+01
8.3345453652e-01 -4.0551187767e+00 6.8716882322e-03 4.7051081343e+01
4.8472735861e-01 1.0570851329e+02 -5.5082577114e-01 -7.6602134499e+01
-1.2293604885e+00 2.2811350835e+01 -1.7951451272e-02 -6.5860390099e+01
9.0070080869e-01 3.4977625054e+01 -1.9256257266e-01 1.3008116374e+01
-3.8900831389e-01 -9.3361657489e+01 6.5460503425e-01 7.5207133729e+01
-7.1492847333e-01 -3.3560620824e+01 1.8381565663e-01 -3.9552805980e+00
-6.8706813874e-01 -1.7194684054e+01 2.6011309158e-01 -6.8107709719e+00
7.9687409422e-01 -5.7284675596e+01 1.1499697821e-01 4.2121643228e+01
-5.1835214453e-01 -8.0655739606e+01 6.5132745461e-01 5.4544908415e+01
6.5843437580e-01 3.3221796769e+01 -4.1838463325e-01 -2.1588911735e+01
8.7824123853e-01 -6.1279219415e+01 2.1708882696e-01 5.7857132903e+01
1.1218454035e+00 -5.8533231082e+01 2.7165771433e-01 1.0313967905e+02
-8.2483860318e-01 -5.3834542495e+01 4.5801492166e-01 3.1827407419e+01
5.3331739411e-01 -2.4747782883e+01 -1.9046529350e-01 5.4942941142e+00
-4.7128725352e-01 5.0743706964e+01 -2.1508618853e-03 -6.3232737006e+00
2.0200634101e-01 -9.6118662600e+01 5.8272512105e-01 8.5293033328e+01
-1.2876128654e+00 -7.0163564504e+00 1.8772546222e-01 -2.8275395018e+01
-2.6296422427e-01 -1.2419482028e+02 6.7792155160e-01 1.0280788764e+02
2.8013364094e-01 7.9275087292e+01 -6.2495646696e-01 -5.7555266181e+01
7.0230108168e-01 -6.0029361542e+01 2.8799937284e-01 9.3525312298e+01
3.1254211247e-01 1.4125974363e+01 -3.9116521475e-01 -3.2353632072e+01
-8.5089341088e-02 2.6348845085e+01 -2.5459299824e-01 2.6992357933e+01
2.9105373596e-01 1.0288489400e+01 -5.8093077238e-02 6.7584154653e+00
-3.5685338413e-01 -1.1777253783e+02 6.5034378907e-01 9.5316921389e+01
-1.0462638438e+00 4.3766017355e+01 -8.7584810370e-02 -5.2503243236e+01
6.6361061230e-01 -6.8236775102e+01 3.5079189272e-01 5.8979939125e+01
1.3575094343e+00 1.7812450786e+01 -1.5500088620e-01 4.1510379228e+01
4.7344850717e-01 5.2129753810e+01 -5.3587591847e-01 -4.8196856908e+01
-3.6838763327e-01 -1.1651555050e+02 6.4738259510e-01 9.2921392368e+01
7.1894145598e-01 -6.0007450632e+01 1.6242946510e-01 3.7594055236e+01
-7.7059576280e-01 4.9721315173e+01 -1.0798055215e-01 -3.0773686775e+01
-3.3348912460e-01 -8.4313211992e+01 6.4416369017e-01 6.4003480380e+01
2.3755104734e-01 -2.4846889344e+01 -2.5545106856e-01 -7.8775645350e+00
-8.8969635170e-01 7.6799786216e+01 -3.0710935340e-01 -9.9617691957e+01
2.1367586009e-01 -7.7571180634e+01 5.0478104651e-01 5.1371295402e+01
1.0848559101e+00 1.3806160571e+01 -9.1667518348e-02 3.9053145581e+01
-9.1420308584e-01 4.9954639537e+01 -1.7448280828e-01 -8.1808679226e+01
-1.1869247824e+00 3.2783614285e+01 -8.2112854451e-02 -6.3338843636e+01
-2.3701615511e-02 -7.8465120434e+01 3.7567759179e-01 7.1946866243e+01
-7.1547280376e-01 6.7952008148e+01 -3.1812570308e-01 -5.9722575663e+01
8.2995182780e-01 2.6543296002e+01 -1.5016216025e-01 1.8681579962e+01
5.5596652034e-01 -6.6752122903e+01 3.0949709176e-01 8.9904475499e+01
-9.7884130851e-01 6.6249216624e+01 -2.4419466031e-01 -9.4789051867e+01
-4.4255755074e-01 -7.5058017326e+01 6.2835312202e-01 5.9411531002e+01
2.5658965569e-01 7.1704393571e+01 -5.8885514913e-01 -5.2017599786e+01
-7.3043617126e-02 -7.7538199450e+01 5.7885304259e-01 5.1599827006e+01
-5.8812392565e-02 7.5738844260e+01 -5.1686432575e-01 -4.1922552928e+01
1.2127325881e+00 -4.8184261698e+01 2.0627799209e-01 9.6457848457e+01
5.2183800978e-01 -6.7122142644e+01 3.7724322401e-01 5.8027957583e+01
1.0618155162e-02 7.6610525051e+01 -5.6409244085e-01 -4.9726457610e+01
-1.2933936834e-01 -5.2610715419e+01 5.0105491854e-01 1.4884470181e+01
-1.2429857160e-02 -8.3101564490e+01 5.8838421881e-01 6.1555413698e+01
3.6915715709e-01 3.1542646972e+01 -4.8053268521e-01 -3.0413560931e+01
7.0169875917e-01 -1.5519539717e+01 -1.8723078488e-01 1.0287753070e+01
-8.4476070922e-01 -2.5814577173e+01 3.6443226742e-01 1.3295833116e+01
8.3110786582e-01 -2.6105108089e+01 -7.6261671602e-02 2.3803435627e+01
-4.4629432499e-01 -4.7911942727e+00 3.6556215687e-01 2.0386981733e+01
5.3345522736e-01 2.1924995283e+00 -3.2041296779e-01 -9.1732723186e+00
-6.0656462129e-01 1.0117376265e+02 -4.9217577319e-01 -1.0426039694e+02
9.0284528027e-01 -5.3503716884e+01 2.1377211013e-01 6.0306927497e+01
-7.7634707962e-01 8.0651538177e+01 -3.6337099035e-01 -9.9209604784e+01
-3.9287915586e-01 -8.5125973285e+01 6.4886156620e-01 6.9046817402e+01
8.7618880669e-01 -5.4426399440e+01 2.0720975573e-01 4.8297038071e+01
-9.3757424935e-01 4.8651233494e+01 -1.6446266937e-01 -4.4862112292e+01
3.2981939791e-01 9.7033456484e+01 -6.2048634155e-01 -7.4517954053e+01
1.3764228780e-01 5.7150433223e+01 -3.3368695272e-01 -3.4081289195e+01
2.1122165391e-01 1.1991714642e+02 -6.8965386967e-01 -1.0317457138e+02
3.0598596959e-01 6.5811782757e+01 -3.2385821681e-01 -4.5011431271e+01
-1.2101572257e+00 -1.7247607489e+01 2.2602929440e-01 -1.3910218604e+01
2.5108232034e-01 5.2851150565e+01 -4.8438809056e-01 -1.3434333485e-01
5.9373806052e-02 8.6412760304e+01 -6.0584981235e-01 -7.1033825026e+01
-7.9706079259e-01 1.9350265376e+01 9.1080013697e-02 -7.5476246934e+00
-1.0437982553e+00 7.1174697852e+01 -2.8324922462e-01 -9.3131010665e+01
1.0660211534e+00 -6.5561327214e+00 -2.6553946665e-03 5.7043855881e+01
-1.0076184678e+00 4.1348662790e+01 -9.5544443783e-02 -4.6804232017e+01
3.5232919976e-01 7.5715313754e+01 -6.0785598352e-01 -5.2456723029e+01
6.7810921515e-01 3.7127891003e+00 -2.8581681154e-01 -1.2554652291e+00
-5.4163528743e-01 9.3578342842e+01 -4.3930256294e-01 -1.0754705072e+02
-7.4120157509e-01 8.5773268815e+01 -3.6247889819e-01 -1.0614090946e+02
1.2756235927e+00 2.2957349339e+00 -5.7613405429e-02 5.2371618190e+01
-8.0167825023e-01 -4.8057464385e+01 4.4324022330e-01 2.9784157510e+01
6.8160109522e-01 -9.1835347306e+01 4.7846033647e-01 1.0484218428e+02
-8.5994449779e-01 7.9135491338e+01 -3.3738653970e-01 -9.8024359747e+01
-9.7456370897e-01 4.2251629851e+01 -1.6166588579e-02 -4.0347698470e+01
8.6544226714e-01 -5.9132761628e+01 1.8601445002e-01 5.0823172789e+01
-9.6993816320e-01 7.1270444363e+00 1.6626716726e-01 -1.3554452112e+01
-1.6702414662e-01 2.1667209441e+01 2.5422322268e-01 8.2882431713e+00
-6.9198119489e-01 -1.1161582006e+02 6.1248131849e-01 7.2951607582e+01
2.1459269031e-01 -3.4659153665e+01 2.7547021528e-01 -9.5729853234e+00
6.0285235561e-01 1.0031913331e+02 -6.1006857801e-01 -7.1334021282e+01
-1.1539256770e+00 -5.1451776590e+01 4.0064250711e-01 1.2128658158e+01
-7.8180675527e-01 -5.0236301706e+01 4.7416669542e-01 2.9780249754e+01
-5.9587506976e-01 -8.1114689961e+01 4.2468908879e-01 4.9117351043e+01
8.6707236259e-01 -6.4512483890e+01 2.9707211171e-01 1.0137070308e+02
1.0270224265e+00 -2.9606043512e+01 5.3286805017e-02 4.4486659842e+01
-4.0733020544e-01 3.3681784472e+01 -1.2616126123e-01 -4.9184750295e+01
6.8837329630e-01 -4.9114821741e+01 1.1051968728e-01 4.0403370058e+01
1.3431048258e-01 6.2465463695e+01 -2.9740720019e-01 -5.2411996144e+01
5.2667543969e-01 2.2605813021e+01 -4.0828055198e-01 -2.6156244417e+01
1.2812561419e-01 -9.7191412616e+01 6.0984241112e-01 8.9239971852e+01
-6.4526325920e-01 4.9723504493e+01 -2.4046427519e-01 -2.8297363160e+01
-4.1111988518e-01 -5.7639173857e+01 5.8558256032e-01 4.2730030166e+01
1.0995738521e+00 5.2850583869e+01 -3.8621457720e-01 -8.0511143914e+00
-7.6204530191e-01 6.7587825991e+01 -3.1736839416e-01 -6.8745431701e+01
-2.6759064882e-01 1.5533703965e+01 3.3255519509e-01 1.4453041633e+00
-1.0243881166e+00 6.8749397481e+01 -2.3954278077e-01 -8.5242587537e+01
9.3184623452e-01 1.7213876203e+01 -2.5866480769e-01 4.2443798489e+00
-8.8844144640e-01 2.3739373916e+01 1.0225377908e-01 -1.6662949477e+01
3.1728206456e-01 -7.9799679991e+01 4.7360870533e-01 6.1271914675e+01
5.8485133256e-01 9.1119428023e+01 -5.9923276913e-01 -6.5858470789e+01
-9.4340191648e-01 -3.7196349940e+01 3.9276670549e-01 1.6990243925e+01
6.9565652776e-02 3.3250925274e+01 -2.8731253366e-01 3.3080941934e+01
1.1538225252e-01 6.8044365233e-01 2.1787318342e-03 7.4639745065e+00
1.7498216684e-01 6.0309633296e+01 -5.4719526931e-01 -3.3231875676e+01
-2.2828295480e-01 -1.0058760057e+02 4.9202801222e-01 8.0517147312e+01
-6.1976042496e-01 -6.0844899025e+01 5.3306812929e-01 4.5763811219e+01
7.3171382696e-01 -6.3097986840e+01 3.0665476347e-01 5.6293923963e+01
7.8428293990e-01 -1.3005195048e+01 -1.6754400010e-01 1.2668828795e+01
3.0877422095e-01 4.1464001983e+01 -1.9085155104e-01 -2.1102682964e+01
1.0896340683e+00 -3.0247360252e+01 6.5249599036e-02 5.3909719489e+01
7.4533885061e-01 7.9366209761e+01 -5.4476618752e-01 -4.9783509033e+01
-1.5164324165e-01 -7.9630919360e+01 3.8611695550e-01 6.6214637454e+01
-3.4524198327e-01 -9.3974235494e+01 6.5568266960e-01 7.5025609741e+01
-4.9400418284e-01 -4.0152501200e+01 2.1523993226e-01 1.3811177809e+01
-5.7117040623e-01 -1.0138940304e+02 6.2384420969e-01 7.2520106202e+01
-4.4177596321e-01 5.6673922816e+01 3.7388067460e-03 -1.2957454676e+01
-5.0977472499e-01 4.2283730019e+01 9.4102510456e-02 -5.5351584750e+00
4.6138631505e-01 7.7822331012e+01 -5.9068609107e-01 -6.3534319201e+01
2.3859153598e-01 4.0230166767e+01 -1.8620523499e-01 -2.4780338612e+01
-5.5757921856e-01 -6.9033616563e+01 5.9960733212e-01 5.3297972111e+01
9.5995138750e-01 5.0405696960e+01 -4.0127700441e-01 -1.5321373261e+01
-8.2728648645e-01 5.7594514997e+01 -2.1917842461e-01 -4.6748297156e+01
-4.6980239267e-01 -5.3663450938e+01 5.6908874987e-01 4.6592914292e+01
-2.4024691299e-01 7.1132101512e+01 -3.1916046819e-01 -7.4987046972e+01
6.4121843804e-02 7.8634260196e+01 -5.9882343289e-01 -5.9064351079e+01
4.9511539823e-01 -3.3500653267e+01 -1.5219097346e-01 1.5261481214e+01
-6.9279967963e-01 -5.1545497776e+01 5.1415415343e-01 3.5721628244e+01
1.8543119329e-02 7.4341148990e+01 -5.2616000087e-01 -3.3993655888e+01
2.4989406922e-01 -6.1716946492e+01 4.2873439468e-01 3.3619019491e+01
-1.2131504433e-01 8.2764435437e+01 -5.5377437931e-01 -6.2440303295e+01
9.6196930919e-01 -4.6500607136e+01 1.7999298975e-01 5.7652444731e+01
5.2533025570e-01 -5.3433518693e+01 -2.3979643438e-02 1.6701449498e+01
1.2062588817e+00 -1.0836152652e+01 3.0947037238e-04 6.0199878123e+01
-8.2378765895e-01 3.7170299835e+01 5.1499924457e-03 -2.1835855384e+01
-6.1639629672e-01 -8.3648935429e+01 5.7310230924e-01 5.7466257486e+01
-1.0463478600e-01 -9.3361797427e+01 6.1815405021e-01 7.5738941456e+01
3.6872192595e-02 -7.1390092786e+01 3.5778707714e-01 4.9479572293e+01
-5.3814299987e-01 -1.0870448054e+02 5.9280413656e-01 7.9788774235e+01
1.1312684776e+00 4.1101484168e+01 -3.1019006636e-01 3.1361259651e+00
-1.1367107939e+00 -4.2499608103e+01 3.6965678969e-01 9.5480479849e+00
-1.1146827798e-02 1.1553028589e+02 -6.3776333641e-01 -1.0240466073e+02
-1.0725003938e+00 1.5209880468e+01 7.4518381718e-02 -3.2606319105e+01
