# X[mm] xp[rad] Y[mm] yp[rad]
3.3117139801e+00 -3.0340595166e+01 -2.4751586547e+00 3.9630613971e+01
-1.8917990658e+00 3.2321604324e+01 1.6599452997e+00 -4.7113451000e+01
-2.5974946666e+00 4.5705428172e+01 1.0843237610e+00 -3.0953479516e+01
1.4596592780e+00 -3.3664643081e+01 -1.4666840775e-01 1.8483352031e+01
-2.2883919983e+00 4.5137586019e+01 2.3429395389e-01 -1.3171662547e+00
-9.2568693932e-01 2.7860201126e+01 6.0308831302e-01 -1.4399498332e+01
-1.5343648818e+00 1.2270127420e+01 3.2493782990e-01 -2.7064816955e+00
2.7518390432e-01 -2.0623134936e+01 -6.6318001935e-01 2.4784341774e+01
1.5457512036e+00 -1.3563161903e+01 -1.8338230214e-01 -6.1007923551e-01
-2.5896095989e+00 4.0160090912e+01 1.0882695706e+00 -3.0720146595e+01
3.5311019955e+00 -3.0935824469e+01 -4.7715230512e+00 7.3231384669e+01
3.3758993337e+00 -6.9247394105e+01 -2.1072808274e+00 6.1781010387e+01
-3.0435372099e+00 8.1417651884e+01 1.7749632374e+00 -5.3152554978e+01
2.8416789397e+00 -5.5415751134e+01 -1.5878458531e+00 4.6998086746e+01
3.4278339317e+00 -3.1577938764e+01 -3.2096292677e+00 5.1941753390e+01
-2.4166800197e+00 3.1328117398e+01 1.0041013111e+00 -2.8007630339e+01
2.8727999502e+00 -3.3793579366e+01 -6.9340094274e-01 1.3652399527e+01
1.1816096117e+00 -4.1203052131e+01 -9.2801106557e-01 3.7604790430e+01
2.9784862189e+00 -4.5948975720e+01 9.0202989332e-02 1.5005109806e+00
-2.2361719899e+00 4.4578453446e+01 1.5108790567e+00 -6.7206579222e+01
2.4588552076e+00 -7.6199815680e+01 -1.5988392576e+00 6.5599929315e+01
-2.9049682583e+00 5.4501560333e+01 1.4154988480e+00 -4.0247962851e+01
1.4561665068e+00 -3.4696176731e+00 -1.2805502085e+00 1.5940357535e+01
1.8989237026e+00 -4.7856724869e+01 -1.0880587625e+00 4.0498267314e+01
-2.5592172664e+00 5.7383226152e+01 1.8400227659e+00 -4.3927885977e+01
3.4838969555e+00 -4.2084195267e+01 -1.5987402137e+00 3.1251634772e+01
7.5794104344e-01 -3.4013125954e+01 -7.9287639798e-01 2.9063009708e+01
1.7031748938e+00 -4.0733320835e+01 -4.9487875483e-01 2.4595211504e+01
-2.3916584545e+00 4.7192862313e+01 1.5950368813e+00 -3.9766376296e+01
1.2594431288e+00 -5.8776956083e+01 -8.8171283958e-01 4.0150171712e+01
3.4895416739e+00 -3.7925208446e+01 -2.1735465892e+00 3.8845038154e+01
-2.1367412538e+00 2.3122364717e+01 8.1091766913e-01 -2.1096196234e+01
-2.3318796792e+00 4.4101709940e+01 2.9759176457e-01 -3.2796563151e+00
-2.3879576268e+00 4.5784667927e+01 1.5092140982e+00 -3.7829918832e+01
-2.4166629192e+00 6.1843327847e+01 1.2396445916e+00 -8.4231485374e+01
3.5679361455e+00 -6.3420114432e+01 -2.3467015990e+00 6.0866812989e+01
-3.3304252218e-01 1.8041356037e+01 -1.2554598050e+00 1.6414361479e+01
-2.3251793595e+00 3.7889412461e+01 1.3384618849e+00 -6.7620646586e+01
-1.0577296283e+00 2.3456809754e+01 5.5661699104e-01 -1.2934149643e+01
4.4447874550e+00 -5.0363858587e+01 -5.2064493131e+00 9.1865443439e+01
4.2043483152e+00 -5.0352820832e+01 -3.7118848625e+00 6.8208179536e+01
3.3939394373e+00 -5.7208900575e+01 -5.5512622787e-01 8.2481571286e+00
-1.6004934392e+00 3.2675105031e+01 3.5888278422e-01 1.7893870670e-01
-2.5439290188e+00 5.0594687484e+01 1.8164108347e+00 -4.2532940323e+01
1.0399853583e+00 -5.9320022083e+01 -4.0629971261e-01 2.4746287878e+01
6.5738510107e-01 -2.8358461611e+01 -6.4275777711e-01 2.7828569434e+01
-1.3598549548e+00 2.0178531428e+01 -7.0594273831e-01 2.0346179794e+00
-1.7924601926e+00 4.1228068983e+01 8.8099666683e-01 -2.1906005652e+01
2.7626797240e+00 -8.7078844218e+01 -1.7715651185e+00 6.5283833496e+01
-2.4027514471e+00 3.8210199187e+01 2.1454332782e-01 -1.4117950956e+01
3.9496282848e+00 -5.1504152841e+01 -3.0872027311e+00 6.1461942490e+01
-3.2579905206e+00 8.9627607553e+01 2.0985148093e+00 -6.3708280216e+01
-3.3913185678e-01 1.4998041914e+01 -7.6916987128e-01 1.0354584273e+01
1.3741868376e+00 -4.6482988108e+01 -1.1911866872e+00 4.4392729643e+01
3.6460251319e+00 -4.7505281668e+01 -4.1315911718e+00 7.3256300090e+01
-3.2460115729e+00 9.3402126476e+01 2.1528349242e+00 -6.7508742342e+01
-2.8108136778e+00 6.5166842772e+01 2.0536688893e+00 -5.5951438026e+01
1.9008379289e+00 -6.2175555291e+01 -1.1756914623e+00 5.1272543422e+01
1.6897915534e+00 -3.9703915410e+01 -2.1461767636e-01 2.1214234610e+01
-1.2919817504e+00 3.4791078870e+00 6.0075428202e-01 -8.3871489595e+00
-7.3465760948e-01 -3.7191474693e+00 -4.3978090848e-02 8.1546022268e+00
-8.5593952247e-01 -1.2065634100e+01 2.8709914540e-01 -2.6226696866e-01
3.0826930040e+00 -6.4490218410e+01 -1.8694325115e+00 5.6442514314e+01
1.1869033403e+00 -3.1191844006e+01 -3.8160456326e-01 2.3031658794e+01
-1.8932767608e+00 2.5910852270e+01 4.1226733503e-01 -8.6156959439e+00
-2.1930012498e+00 3.1903240313e+01 3.4312318611e-01 -1.4387281655e+01
-2.9607511327e-01 1.8194449891e+01 2.9119774943e-01 -8.5579858204e+00
6.4639930641e-01 9.7751648850e+00 -1.3920622388e+00 1.7290928497e+01
-2.4544104036e+00 4.6302593538e+01 1.2820153122e+00 -7.1602096490e+01
2.2456904693e+00 -6.0122641190e+01 -1.1241326771e+00 3.3709395223e+01
2.6099034032e-01 -4.2563449728e+00 -2.7032124590e-01 5.3067000258e+00
-2.9297265418e+00 6.8549309232e+01 1.6481897797e+00 -3.7785202393e+01
-1.2268525127e+00 1.0024423187e+01 1.4237000236e+00 -3.2408310766e+01
1.4949552364e+00 -6.0219599616e+01 -9.8245588736e-01 4.1036345196e+01
1.1461176734e+00 -4.8129458027e+01 -9.7200609099e-01 3.8802178000e+01
-2.5431396940e+00 3.6393836160e+01 1.4141948716e+00 -4.3366403436e+01
3.9735053261e+00 -4.2449850188e+01 -3.7059119221e+00 6.3883123823e+01
-6.1755949010e-01 -1.0314041940e+01 3.0509615104e-01 1.5464977945e+00
4.0265087638e+00 -4.8021881454e+01 -3.2237040236e+00 5.4734893022e+01
3.4626929868e+00 -4.9410002014e+01 -2.3751350083e+00 5.1658617030e+01
-1.8280204458e+00 2.0667665806e+01 3.4741759711e-01 -8.2074608607e+00
-5.4118024730e-01 1.1823381415e+01 -6.3963865926e-01 1.8959724828e+00
4.1047730794e+00 -7.8233099121e+01 -3.2071176864e+00 8.6677109239e+01
1.8635168032e+00 -5.2561088199e+01 -1.1203818221e+00 4.5616447887e+01
-2.3515751642e+00 4.3724642842e+01 1.2834441848e+00 -3.3489503833e+01
-2.1890766813e+00 4.6488213191e+01 1.7364228258e+00 -6.3431451789e+01
-1.8756505483e+00 2.4272940937e+01 3.1089816261e-01 -3.1916172621e+00
-1.4621199329e+00 -3.4044161413e+00 1.0674388608e+00 -2.7383833345e+01
4.2871373482e+00 -4.8986114240e+01 -2.6853641133e+00 4.7599265851e+01
-2.4894671444e+00 4.1697166162e+01 7.6566878521e-01 -2.4762010651e+01
2.7651865190e+00 -3.7598637114e+01 -3.0298482080e+00 5.2690766690e+01
1.3757478071e+00 -2.5870784979e+01 4.7607283341e-01 1.9685324115e+00
-1.5120361441e-01 -3.2936296492e+01 4.7323659748e-01 -3.0702730178e+00
4.7204783822e+00 -5.8787926675e+01 -5.2614961066e+00 9.8056629482e+01
-2.5036093966e+00 5.3594874162e+01 2.0420807939e+00 -4.7240871586e+01
2.0271544302e+00 -1.6828339292e+01 -6.9793559871e-01 8.5601181705e+00
-2.4549038107e+00 3.3019397405e+01 9.6898665658e-01 -2.6897007896e+01
2.0530533411e+00 -9.8262716085e+00 -3.8866959362e+00 5.4814892133e+01
1.4479648013e+00 -4.9448666468e+01 -1.2839960774e+00 4.5076921045e+01
-2.0654944616e+00 3.5783084115e+01 1.6190824056e+00 -5.4414906356e+01
-2.3585625587e+00 3.7194340022e+01 3.7390975403e-01 -1.6174515445e+01
3.4244060486e+00 -5.3008843010e+01 -2.2341269323e+00 5.1693683536e+01
-1.4130041427e+00 3.7070747484e+01 6.1294754854e-01 -1.4564179664e+01
-2.4915510822e+00 3.5577975604e+01 1.1760487806e+00 -3.2876089282e+01
1.5656461881e+00 -6.5558652635e+01 -1.0247932016e+00 4.5842547336e+01
3.1952676760e+00 -4.1869308566e+01 -3.6270698966e+00 6.3011810826e+01
1.3611604634e+00 -5.2178898842e+01 -2.2829377104e-01 1.5921483800e+01
-7.7545177717e-01 2.1715432362e+01 1.2383436401e+00 -2.8220517819e+01
-2.2474341219e+00 2.3984710847e+01 1.2513003785e+00 -4.0393934016e+01
-2.4846608459e+00 4.1564638493e+01 1.2770748741e+00 -3.7553095412e+01
-1.4236986600e+00 1.2427762203e+01 1.5287293215e-01 5.6414262827e-01
-2.5795242272e+00 5.9225434005e+01 1.4998247974e+00 -3.3079996024e+01
3.1573030243e+00 -3.3721401767e+01 -4.1269709839e+00 6.6769373272e+01
3.7239390157e+00 -4.2709252749e+01 -2.2764494426e+00 4.2565984456e+01
2.4918870156e+00 -5.5362555493e+01 -1.1429116103e+00 4.2347441872e+01
1.5751008542e+00 -5.5003821987e+01 -1.1202297544e+00 4.8025796717e+01
-2.4389240318e+00 5.5252027198e+01 1.3238612129e+00 -2.8951964823e+01
-2.4699344576e+00 3.2038547156e+01 9.3591566373e-01 -2.6851307652e+01
2.8411219002e+00 -7.2439619612e+01 -1.8402853637e+00 6.2842781127e+01
1.2465046876e+00 -4.3588720666e+01 -1.0851254600e+00 4.1683325870e+01
-5.9499642132e-02 -8.0177762908e+00 1.6219947644e-01 8.6771901583e+00
-2.4363671082e+00 4.6856941544e+01 1.6656478421e+00 -3.9325473262e+01
3.5382533766e+00 -6.6050254168e+01 -1.9908626323e+00 5.1863638931e+01
1.1848690113e+00 -5.1175502866e+00 -2.6001570788e-01 1.2277816596e+00
-2.3031780515e+00 7.9499572613e+01 1.5911253471e+00 -8.6944168092e+01
2.0595363518e-01 1.1956923206e+01 -1.6945434033e-01 -7.1785231891e-01
-2.0697974220e-01 1.0510774124e+01 1.0288290167e+00 -2.3756153652e+01
3.7143956614e-01 -1.2032715039e+01 9.7012566692e-02 1.2232693371e-01
2.5455821434e+00 -8.1747594353e+01 -1.4381400681e+00 5.3446224730e+01
-8.1881555059e-01 1.3204024742e+01 1.0366115393e+00 -1.3194000394e+01
-2.6895359500e+00 5.3746452668e+01 1.7563013945e+00 -4.3382404496e+01
3.1584979071e+00 -4.3775768215e+01 -1.7677469857e+00 3.8931380532e+01
5.4745563619e-01 4.1943499471e+00 -2.4196930890e-02 -3.1932593907e+00
-2.4677606256e+00 3.0725069857e+01 1.1034803069e+00 -3.4760638298e+01
-1.3725088292e+00 1.2679421662e+01 1.5881485257e-01 2.0734620797e+00
2.9787760083e+00 -5.2702844886e+01 -1.4530143166e+00 4.0866084584e+01
-2.6997062791e+00 8.0911115520e+01 1.6548295263e+00 -8.7554357894e+01
-1.9225670586e+00 4.2791098884e+01 1.6911146520e+00 -3.8793870207e+01
-1.1536913611e+00 -1.6571533582e+01 8.0270172081e-01 -1.5559606829e+01
4.4083785171e+00 -5.5916185600e+01 -4.1951720536e+00 8.0382361683e+01
-1.2500199475e+00 2.5360815931e+01 9.1187896482e-01 -1.9948508650e+01
1.4683482832e+00 -5.3123705430e+01 -1.1917969013e+00 4.5157246752e+01
-2.0129663011e+00 2.2244982337e+01 6.7369971914e-01 -1.6356459941e+01
-1.3466235000e+00 1.2993360494e+01 3.1407807825e-01 -1.8142214128e+00
9.2969158423e-01 -3.0787597604e+01 -1.3542299819e-01 1.9898631821e+01
-2.2385867844e+00 2.7020625934e+01 7.1577526637e-01 -1.8049915737e+01
1.5024285872e+00 -2.2496328033e+01 4.3637189043e-01 2.4988489088e-01
2.3536938821e+00 -9.1484941683e+01 -1.5151607702e+00 6.8253843296e+01
-2.2568418083e+00 3.7021276297e+01 1.4256350441e+00 -6.5324437405e+01
1.6393579383e+00 -3.8158811584e+01 -8.6693195896e-01 2.1767547704e+01
-2.6008969545e+00 4.0984976639e+01 1.4536421029e+00 -4.9624556244e+01
4.6322906215e+00 -5.4232955823e+01 -3.9125111935e+00 6.9760726891e+01
1.2928773925e+00 3.5868662251e+00 -3.3444051778e+00 4.4180094229e+01
3.1856207265e+00 -3.1136816177e+01 -1.8568684218e+00 3.0982810843e+01
-2.4398342254e+00 3.2848258355e+01 9.6618953051e-01 -2.7110282824e+01
1.4891100953e+00 -4.7622004727e+01 -9.3829881651e-01 4.1307682118e+01
-1.2337382433e+00 3.1313323919e+01 1.3430364388e+00 -2.9864751689e+01
-1.3906224373e+00 2.0610592225e+01 -1.2144599746e+00 9.6934818895e+00
2.0541372800e-01 -4.8690439699e+00 6.7700350060e-04 6.2561028549e-01
-1.6146978708e+00 3.5063857365e+01 9.0606934378e-01 -2.1185829314e+01
1.3510135595e+00 -4.5672625682e+01 -7.6884351576e-01 3.7658998432e+01
-2.4789730535e+00 5.2214713973e+01 1.8947800746e+00 -4.3980886678e+01
2.6977719900e+00 -3.0730799843e+01 -6.6793473245e-01 1.2347980768e+01
-1.5604135157e+00 1.2390109411e+01 3.3208226186e-01 -4.8823044071e+00
-2.1249452318e+00 4.9731578075e+01 1.6783991807e+00 -3.9928892410e+01
-2.2166338643e+00 3.8048850919e+01 1.4255921337e+00 -6.6016471750e+01
3.7629490223e+00 -5.2565923736e+01 -8.8750698720e-01 1.5496922128e+01
-2.4660363872e+00 3.1061269495e+01 1.1205546918e+00 -3.4049992223e+01
3.7657852369e+00 -3.9521757670e+01 -2.9532807774e+00 5.0248574756e+01
-2.2695012264e+00 7.1932873543e+01 1.1311708436e+00 -9.3858113216e+01
-1.4175448253e+00 1.7275925387e+01 1.0866943856e+00 -2.1704644741e+01
-1.4306678487e+00 3.8669533637e+01 -3.4668665053e-01 9.1441711639e-01
-1.9571161006e-01 2.0162368415e+01 -6.6900036237e-01 5.7865599807e+00
-1.4920732920e+00 2.6421581077e+01 1.4537162899e+00 -3.2755378318e+01
-1.9362333025e+00 2.1830926768e+01 1.4502143164e+00 -5.0467795106e+01
2.6208773060e-01 1.5196516231e+01 -2.3298386666e+00 2.9801790210e+01
-1.1007931660e+00 7.1444399464e+00 -6.9088403462e-03 6.1371585672e+00
4.3275325516e+00 -6.5628631155e+01 -3.5392432965e+00 7.7826689398e+01
4.3321129806e+00 -7.8424702528e+01 -3.6521844025e+00 9.4222899546e+01
-1.9547131709e+00 3.1595066110e+01 2.5768184002e-01 -1.4088319599e+01
-2.7692017669e+00 5.0307821067e+01 1.6217174300e+00 -5.2064169132e+01
3.5390713487e+00 -3.3017136553e+01 -2.9322199838e+00 4.7041634501e+01
-1.6015565102e+00 8.8567529673e+00 6.8119843725e-01 -1.4081307084e+01
-8.3694264268e-01 1.3688298109e+01 8.4596051218e-01 -1.7383246319e+01
-2.4188705189e+00 5.9101732535e+01 1.6127531141e+00 -4.4619372401e+01
3.6119806293e+00 -7.8753646997e+01 -2.7691625875e+00 8.4459334370e+01
-1.0585294232e+00 1.8958529590e+01 -4.5570643100e-01 1.5727688820e+01
3.7678347473e+00 -3.6970992896e+01 -4.9154695533e+00 7.9390736219e+01
-2.2790991579e+00 3.2079756655e+01 8.6858758568e-01 -2.4289540527e+01
2.9566353651e+00 -4.2491445003e+01 -1.4853316343e+00 3.4529422174e+01
2.6774072850e+00 -3.3912364210e+01 -4.5489734381e-01 4.8210529584e+00
-1.1364967414e+00 6.3518042979e+00 8.2884595982e-02 4.4828220700e+00
1.2247058585e+00 -2.6992757110e+01 4.2162241475e-01 5.3615708631e+00
-2.1149686940e-01 -1.3817368453e+01 -3.1820335801e-01 1.5242044684e+01
-1.9007331747e+00 2.0881236026e+01 1.0311564090e+00 -2.5963625342e+01
2.4257114998e+00 -5.5104540012e+01 -1.3141736317e+00 4.5491815543e+01
-9.2685795517e-01 1.9583727299e+01 2.0217306304e-01 -1.0160049544e+01
3.2844127524e+00 -3.4641505865e+01 -1.6539680369e+00 2.8207427308e+01
2.0403123009e-01 8.0424606922e+00 3.9263598538e-01 -1.0600456183e+01
-5.9518724000e-01 -2.2340136864e+01 2.7716189387e-01 2.2598038717e+00
-1.1856921002e+00 3.2013697761e+01 9.4586172226e-01 -2.0560831271e+01
-2.6396600325e+00 4.2029409681e+01 1.5242282135e+00 -5.0711574201e+01
3.5839412464e+00 -3.4791749239e+01 -3.1456648404e+00 5.2157348905e+01
-2.7959312107e+00 4.2574388637e+01 1.0510988747e+00 -3.2575311223e+01
-2.4277375586e+00 5.1219645084e+01 1.4146829604e+00 -7.5951236241e+01
2.2692310245e+00 -6.5218742737e+01 -1.5325216197e+00 5.7687682399e+01
1.5952558613e+00 -2.7634004522e+00 -2.0589976644e+00 2.8114669611e+01
-2.0688385524e+00 2.7856732016e+01 3.1653959171e-01 -1.2762011680e+01
-2.7767982399e+00 6.4647678200e+01 2.1126246482e+00 -5.5683859623e+01
3.0051444621e+00 -2.6915587981e+01 -2.0368823997e+00 3.2538484914e+01
-2.1854787793e+00 4.0294977903e+01 1.2965576557e+00 -3.1730082185e+01
2.4786544994e+00 -7.1234312965e+01 -1.5562523196e+00 6.0916068836e+01
2.0400884538e+00 -1.4357614674e+01 -9.3883933349e-01 1.2835277082e+01
1.6123028878e+00 -4.9208513634e+01 -1.0391984693e+00 4.3340397020e+01
1.9001214718e+00 -2.7603185868e+01 -1.9046840991e+00 3.2909965520e+01
-1.1056671417e+00 9.2058550472e+00 7.2497494904e-01 -1.0802379988e+01
-2.8584159467e+00 5.2300599590e+01 1.3147056207e+00 -3.9154675047e+01
3.0471334969e+00 -6.2095748164e+01 -1.7391043893e+00 5.2469881454e+01
3.5980556646e+00 -3.8715022814e+01 -1.9972206335e+00 3.4643184664e+01
2.2826464758e+00 -7.7213738609e+01 -1.5649868697e+00 6.1799911207e+01
-1.0772849284e+00 9.7087377766e+00 -8.1385643294e-02 8.3535889965e+00
-2.0939506085e+00 3.8867229241e+01 1.2410221395e+00 -2.9671785789e+01
8.0191745841e-02 -2.5100228562e+01 6.4336497165e-01 -7.9738113353e+00
-1.0201611438e+00 -1.8288558041e+01 9.3787492980e-01 -1.9776102761e+01
-1.7291897717e+00 1.1831428384e+01 6.3454980353e-01 -1.3764298907e+01
4.7169857198e+00 -5.8530549015e+01 -4.9042408458e+00 9.1277352204e+01
3.1592179083e+00 -3.7063234505e+01 -9.5964104602e-01 1.2533813881e+01
-2.9949902265e+00 9.3307012176e+01 2.1579596195e+00 -7.7381402975e+01
-1.3161678534e+00 1.7059807653e+01 -1.0776329988e+00 1.0653830215e+01
-4.9433791426e-01 1.3863514198e+01 -7.4137810002e-02 -4.5687043510e-01
1.5555419643e+00 -5.0337381426e+01 -5.2967770915e-01 2.8565872760e+01
3.1993860944e+00 -5.7475552005e+01 2.9522378419e-01 -5.8420037441e-01
-2.6857868917e+00 6.0133198498e+01 2.1773194610e+00 -5.3927208918e+01
-2.4895587367e+00 6.4057766857e+01 1.3386005673e+00 -8.3672992054e+01
2.5884283767e+00 -7.8802155050e+01 -1.7928619237e+00 7.0765563273e+01
3.0743620113e+00 -9.7726078618e+01 -2.1969284728e+00 8.9485330244e+01
-2.2660640998e+00 3.5280368135e+01 3.7380831654e-02 -1.0664728264e+01
-2.6279102436e+00 5.3922852000e+01 1.9012706111e+00 -4.5113032755e+01
2.6933311082e+00 -3.3886176440e+01 -3.2554860414e-01 6.2410159088e+00
-2.3263463763e+00 5.3816719905e+01 1.2490009025e+00 -8.1134138028e+01
-2.3826976841e+00 6.2062098533e+01 1.8581564489e+00 -6.4785925258e+01
1.3217347239e+00 -6.9849795980e+01 -6.3832974931e-01 3.5640846038e+01
1.7738236434e+00 -5.8724943405e+01 -1.1533995687e+00 5.0027687015e+01
2.9479930941e+00 -6.0690482743e+01 -2.2928979300e+00 5.2980337267e+01
4.1913137210e+00 -6.3954788424e+01 -9.8336135020e-01 1.7758006988e+01
-3.1119354490e+00 7.5919974230e+01 1.6139920485e+00 -4.1509591358e+01
4.0750385147e+00 -4.5091383479e+01 -4.7625573038e+00 8.1382486273e+01
-1.6929100287e+00 5.0232400513e+00 1.0827358664e+00 -2.9276363763e+01
1.8702110990e+00 -5.2477450766e+01 -6.9502202164e-01 3.1455333181e+01
1.9357578490e-01 -3.9625176487e+01 -1.9920879292e-01 1.7950801917e+01
1.7759096900e+00 -1.5020695931e+01 -3.7683431743e-01 3.1217048895e+00
-1.8002414374e+00 2.9210435618e+01 1.1231039669e-01 2.2947171301e+00
-1.1786023554e-03 1.5145679141e+01 -1.2768207681e-01 -1.4439571090e+00
-2.7846433038e+00 7.0474648300e+01 1.6262425841e+00 -7.9305290118e+01
-2.5152944011e+00 7.3214851227e+01 1.8444121210e+00 -7.2168201346e+01
-2.3541767784e+00 3.4197233544e+01 8.7040602056e-01 -2.4774188894e+01
4.1346228801e-02 -4.3674703809e+01 2.8528437776e-01 4.1254699845e+00
6.0207581622e-02 -2.4838550649e+00 5.9696819029e-02 -6.2997014683e-01
-3.0422238409e+00 8.0671481631e+01 2.1943373975e+00 -6.2793770898e+01
-2.2124998434e+00 4.4870152730e+01 1.5172467717e+00 -6.8691441883e+01
-2.5951074776e+00 5.0229762827e+01 1.5317341017e+00 -4.1852082231e+01
2.0469908719e+00 -5.9888772751e+01 -8.4828028597e-01 2.9474168803e+01
3.0198353328e+00 -4.4574910448e+01 -1.6220996225e+00 3.8388784551e+01
4.6173231756e-01 -3.2027852526e+01 -5.6022157722e-01 2.4536471487e+01
-2.1304238578e+00 2.1269067355e+01 1.0568829238e+00 -3.0899399003e+01
2.4592866612e+00 -3.7138356297e+01 -6.4842537055e-01 2.0961551814e+01
4.4618720571e-02 1.9515182914e+01 -1.8224201816e+00 2.1759819480e+01
-7.6255757225e-01 1.4810357583e+01 -5.3939651747e-01 3.0808598164e-01
1.1082564332e+00 -1.0748934333e+01 -1.8350975693e+00 1.9423859477e+01
-2.9934614790e+00 8.2107068251e+01 2.0637177960e+00 -7.5849509363e+01
-2.6705678447e+00 5.2204121604e+01 1.6822386643e+00 -6.3382230292e+01
2.5284887623e+00 -3.4242699520e+01 -4.3986431116e-01 4.7493083650e+00
1.9056312151e+00 -3.2408380193e+01 -5.6985533775e-02 1.1853221438e+01
-1.0631823037e+00 -1.5807288462e+01 7.5671291396e-01 -1.4313213993e+01
-2.5453782327e+00 4.4952559617e+01 4.8090475496e-01 -9.7725107264e+00
-2.4205041249e+00 3.0493039858e+01 1.1618353431e+00 -3.5855978264e+01
3.5244671871e+00 -3.7622276802e+01 -2.1065668523e+00 3.6792602320e+01
2.4742847416e+00 -2.2606165426e+01 -1.0518249607e+00 1.6270510573e+01
-2.2701779802e+00 3.4317117717e+01 1.5220577541e-01 -5.5812769195e+00
2.8316238570e+00 -2.1300570544e+01 -4.5578965605e+00 6.7350555035e+01
9.5778857473e-01 -3.6251120863e+01 -1.0129754650e+00 3.4870689361e+01
3.9506215584e+00 -4.2682863641e+01 -3.7925340330e+00 6.5192792470e+01
1.4242539571e+00 -4.3972410216e+01 -8.3988364512e-01 3.7409396805e+01
-1.1538206051e+00 2.9560226158e+01 1.0400866194e+00 -2.2706869709e+01
3.3333500348e+00 -4.1945833608e+01 -8.5259906700e-01 1.2766389449e+01
6.7331124443e-01 8.2582564976e+00 -1.1057933820e+00 1.3239732032e+01
-2.5763053417e+00 3.4836328674e+01 1.0685190151e+00 -3.2253132981e+01
-2.1994844719e+00 3.2567831408e+01 1.4267540875e+00 -5.7585112523e+01
-2.2350736333e+00 4.0078728235e+01 7.1804745527e-01 -2.2900893564e+01
-2.2731261736e+00 3.5752265051e+01 2.9887370513e-01 -1.4994299710e+01
2.8579585319e+00 -3.9826961460e+01 -1.4794685625e+00 3.3817718587e+01
3.4117639080e+00 -5.4886605719e+01 -3.3616575530e+00 6.6368719974e+01
1.4036728483e+00 -6.2958349466e+01 -5.2576253179e-01 2.7716614382e+01
-1.9838282704e+00 4.6628357739e+01 1.3190356502e+00 -2.9065884797e+01
-1.7999446336e+00 9.7454064222e+00 8.5546510506e-01 -2.1458898411e+01
-2.9919018060e+00 9.1404288721e+01 2.0072264173e+00 -8.1552985033e+01
1.2088784927e+00 -5.8197220840e+01 -8.1809242821e-01 3.8642147250e+01
-2.8188878477e+00 5.1487606391e+01 1.5957856041e+00 -5.2644290449e+01
2.1973297452e+00 -4.3192395720e+01 -3.2408071631e-01 2.0842354395e+01
2.1505428966e+00 -7.7522066662e+01 -1.4641389661e+00 6.2971023973e+01
4.0344295811e+00 -4.7036611795e+01 -2.9919642528e+00 5.5610847356e+01
3.2570618761e+00 -4.2766710928e+01 -2.2084539009e+00 4.5759012853e+01
-1.2032586836e+00 1.3224261479e+01 -9.3049342204e-02 7.5908320324e+00
-2.6603233213e+00 6.0612129276e+01 1.1860949716e+00 -2.6500453706e+01
3.9851694816e+00 -4.4682242039e+01 -5.1035738346e+00 8.7005158054e+01
1.6139123705e-01 -1.3536709185e+01 -6.8670701489e-01 2.5145704009e+01
-5.7369813795e-02 -7.0590228798e+00 4.9281536297e-01 2.5084576247e+00
-8.6623640928e-01 1.5706152402e+01 -2.3377021935e-01 -4.5611695723e+00
3.3861801939e+00 -4.2436605972e+01 -3.8573830144e+00 6.6247591473e+01
-1.1236809014e+00 3.4917627530e+01 -7.4351395628e-01 6.1434168036e+00
-2.4255687044e+00 3.2422264644e+01 8.4478657349e-01 -2.3036886632e+01
-4.0318484797e-02 8.6721897207e-01 4.7770899385e-02 -9.1042089262e-01
-2.4470356233e+00 3.8344567747e+01 -9.4671914253e-02 -2.1893517988e+00
2.9050536846e+00 -5.3314207417e+01 -2.0660123673e+00 4.4715779071e+01
4.4138616568e+00 -7.5557626088e+01 -3.4800003077e+00 8.3453962336e+01
1.3892539088e+00 -3.3156581850e+01 6.2859799001e-01 1.4729251177e+00
3.0597971860e+00 -3.2689120121e+01 -1.6370584509e+00 2.6830317283e+01
-2.9235133679e+00 6.0271599013e+01 1.5905026052e+00 -4.6985080764e+01
-6.0831895428e-01 9.8436527931e-01 -1.0038404653e-01 1.0649996862e+01
2.7710627166e+00 -3.8786286151e+01 -7.6444818944e-01 1.9742599634e+01
-1.7553494152e+00 2.4347685373e+01 2.4790193402e-01 -1.7813576036e+00
1.7571183514e-01 -3.4684343137e+01 -9.1275676257e-02 1.6956706122e+01
-2.9505531407e+00 9.3564968513e+01 1.7280981626e+00 -8.3222238464e+01
1.8063479038e+00 -2.6790832056e+01 4.0157622592e-01 -7.9700051602e-02
3.2351247141e+00 -4.4162505706e+01 -4.7628968428e-01 1.1211755976e+01
-2.2922715380e-01 -1.7906562708e+01 4.0293504623e-03 1.0073920030e+01
-2.9729343774e+00 6.7681478463e+01 1.6371653141e+00 -6.4405177685e+01
1.4891792234e+00 -3.3289677710e+01 8.5227121680e-02 1.2876207947e+01
5.1753332576e-01 2.9083549014e+00 -8.3084073867e-02 -2.9857252709e+00
6.0387774681e-01 -2.4242430739e+01 -2.7152277243e-01 2.1205949578e+01
9.8138540563e-01 -2.5558661566e+01 -2.5168374912e-01 9.1506683466e+00
-1.4047691780e+00 1.7991575251e+01 -1.2254268851e+00 1.4903438055e+01
