# S[m] sigma_x[mm] sigma_y[mm] N mean_P[MeV/c] beta_x[mm/mrad] beta_y[mm/mrad] beta_z[mm/mrad] alpha_x[mrad] alpha_y[mrad] alpha_z[mrad] mean_E[MeV] sigma_px[mrad] sigma_py[mrad] mean_pz[MeV/c] emitt_ emitt_y 
9.7956877151e-01 4.5807782824e+00 4.6235555157e+00 0.0000000000e+00 6.3885551769e+01 7.8230786574e-01 7.9880549468e-01 1.2147473121e-05 -5.9611990611e-02 -9.7354230369e-03 -5.1534114002e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.7987739431e-01 4.5824561660e+00 4.6238273044e+00 0.0000000000e+00 6.3885551769e+01 7.8287953180e-01 7.9889979169e-01 1.2151279117e-05 -5.9659061431e-02 -9.7606884252e-03 -5.1534125815e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8018601711e-01 4.5841347591e+00 4.6240997815e+00 0.0000000000e+00 6.3885551769e+01 7.8345165022e-01 7.9899433287e-01 1.2155014964e-05 -5.9706132250e-02 -9.7859538134e-03 -5.1534582143e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8049463991e-01 4.5858140609e+00 4.6243729469e+00 0.0000000000e+00 6.3885551769e+01 7.8402422099e-01 7.9908911823e-01 1.2159007108e-05 -5.9753203070e-02 -9.8112192016e-03 -5.1533803074e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8080326272e-01 4.5874940707e+00 4.6246468004e+00 0.0000000000e+00 6.3885551769e+01 7.8459724413e-01 7.9918414775e-01 1.2163196694e-05 -5.9800273889e-02 -9.8364845898e-03 -5.1532410604e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8111188552e-01 4.5891747876e+00 4.6249213419e+00 0.0000000000e+00 6.3885551769e+01 7.8517071962e-01 7.9927942145e-01 1.2166045038e-05 -5.9847344709e-02 -9.8617499780e-03 -5.1536442797e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8142050832e-01 4.5908562109e+00 4.6251965714e+00 0.0000000000e+00 6.3885551769e+01 7.8574464747e-01 7.9937493932e-01 1.2170570452e-05 -5.9894415528e-02 -9.8870153662e-03 -5.1533436060e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8172913112e-01 4.5925383399e+00 4.6254724886e+00 0.0000000000e+00 6.3885551769e+01 7.8631902768e-01 7.9947070137e-01 1.2173682628e-05 -5.9941486348e-02 -9.9122807544e-03 -5.1536545210e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8203775392e-01 4.5942211736e+00 4.6257490935e+00 0.0000000000e+00 6.3885551769e+01 7.8689386024e-01 7.9956670758e-01 1.2178443039e-05 -5.9988557168e-02 -9.9375461426e-03 -5.1532599635e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8234637672e-01 4.5959047115e+00 4.6260263860e+00 0.0000000000e+00 6.3885551769e+01 7.8746914517e-01 7.9966295797e-01 1.2181620136e-05 -6.0035627987e-02 -9.9628115309e-03 -5.1535406589e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8265499952e-01 4.5975889526e+00 4.6263043658e+00 0.0000000000e+00 6.3885551769e+01 7.8804488245e-01 7.9975945253e-01 1.2186048062e-05 -6.0082698807e-02 -9.9880769191e-03 -5.1532814302e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8296362233e-01 4.5992738962e+00 4.6265830330e+00 0.0000000000e+00 6.3885551769e+01 7.8862107209e-01 7.9985619126e-01 1.2189053846e-05 -6.0129769626e-02 -1.0013342307e-02 -5.1536321824e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8327224513e-01 4.6009595416e+00 4.6268623873e+00 0.0000000000e+00 6.3885551769e+01 7.8919771409e-01 7.9995317416e-01 1.2192896430e-05 -6.0176840446e-02 -1.0038607695e-02 -5.1536233890e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8358086793e-01 4.6026458880e+00 4.6271424286e+00 0.0000000000e+00 6.3885551769e+01 7.8977480845e-01 8.0005040124e-01 1.2197068771e-05 -6.0223911265e-02 -1.0063873084e-02 -5.1534687851e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8388949073e-01 4.6043329346e+00 4.6274231569e+00 0.0000000000e+00 6.3885551769e+01 7.9035235516e-01 8.0014787249e-01 1.2200374678e-05 -6.0270982085e-02 -1.0089138472e-02 -5.1536894597e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8419811353e-01 4.6060206806e+00 4.6277045720e+00 0.0000000000e+00 6.3885551769e+01 7.9093035424e-01 8.0024558791e-01 1.2204703763e-05 -6.0318052904e-02 -1.0114403860e-02 -5.1534898655e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8450673633e-01 4.6077091252e+00 4.6279866737e+00 0.0000000000e+00 6.3885551769e+01 7.9150880567e-01 8.0034354750e-01 1.2209127987e-05 -6.0365123724e-02 -1.0139669248e-02 -5.1532321265e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8481535913e-01 4.6093982678e+00 4.6282694620e+00 0.0000000000e+00 6.3885551769e+01 7.9208770946e-01 8.0044175126e-01 1.2211848890e-05 -6.0412194543e-02 -1.0164934637e-02 -5.1537024198e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8512398194e-01 4.6110881075e+00 4.6285529367e+00 0.0000000000e+00 6.3885551769e+01 7.9266706561e-01 8.0054019920e-01 1.2215682905e-05 -6.0459265363e-02 -1.0190200025e-02 -5.1536915313e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8543260474e-01 4.6127786436e+00 4.6288370976e+00 0.0000000000e+00 6.3885551769e+01 7.9324687412e-01 8.0063889131e-01 1.2219923050e-05 -6.0506336183e-02 -1.0215465413e-02 -5.1535225894e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8574122754e-01 4.6144698753e+00 4.6291219448e+00 0.0000000000e+00 6.3885551769e+01 7.9382713498e-01 8.0073782759e-01 1.2223385570e-05 -6.0553407002e-02 -1.0240730801e-02 -5.1536738671e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8604985034e-01 4.6161618018e+00 4.6294074779e+00 0.0000000000e+00 6.3885551769e+01 7.9440784820e-01 8.0083700805e-01 1.2228022650e-05 -6.0600477822e-02 -1.0265996189e-02 -5.1533401388e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8635847314e-01 4.6178544224e+00 4.6296936970e+00 0.0000000000e+00 6.3885551769e+01 7.9498901379e-01 8.0093643267e-01 1.2231281500e-05 -6.0647548641e-02 -1.0291261578e-02 -5.1535791271e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8666709594e-01 4.6195477363e+00 4.6299806019e+00 0.0000000000e+00 6.3885551769e+01 7.9557063173e-01 8.0103610147e-01 1.2235321455e-05 -6.0694619461e-02 -1.0316526966e-02 -5.1534841335e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8697571874e-01 4.6212417428e+00 4.6302681924e+00 0.0000000000e+00 6.3885551769e+01 7.9615270202e-01 8.0113601444e-01 1.2239586011e-05 -6.0741690280e-02 -1.0341792354e-02 -5.1532954457e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8728434154e-01 4.6229364410e+00 4.6305564684e+00 0.0000000000e+00 6.3885551769e+01 7.9673522468e-01 8.0123617158e-01 1.2243240892e-05 -6.0788761100e-02 -1.0367057742e-02 -5.1533699104e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8759296435e-01 4.6246318303e+00 4.6308454299e+00 0.0000000000e+00 6.3885551769e+01 7.9731819970e-01 8.0133657290e-01 1.2247514791e-05 -6.0835831919e-02 -1.0392323130e-02 -5.1531876403e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8790158715e-01 4.6263279098e+00 4.6311350766e+00 0.0000000000e+00 6.3885551769e+01 7.9790162707e-01 8.0143721838e-01 1.2251022104e-05 -6.0882902739e-02 -1.0417588519e-02 -5.1533190572e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8821020995e-01 4.6280246788e+00 4.6314254085e+00 0.0000000000e+00 6.3885551769e+01 7.9848550680e-01 8.0153810804e-01 1.2254350678e-05 -6.0929973558e-02 -1.0442853907e-02 -5.1535245726e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8851883275e-01 4.6297221366e+00 4.6317164253e+00 0.0000000000e+00 6.3885551769e+01 7.9906983889e-01 8.0163924187e-01 1.2258154187e-05 -6.0977044378e-02 -1.0468119295e-02 -5.1535346456e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8882745555e-01 4.6314202824e+00 4.6320081271e+00 0.0000000000e+00 6.3885551769e+01 7.9965462334e-01 8.0174061988e-01 1.2262062997e-05 -6.1024115198e-02 -1.0493384683e-02 -5.1535045684e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8913607835e-01 4.6331191154e+00 4.6323005136e+00 0.0000000000e+00 6.3885551769e+01 8.0023986014e-01 8.0184224205e-01 1.2265447146e-05 -6.1071186017e-02 -1.0518650072e-02 -5.1536908017e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8944470115e-01 4.6348186349e+00 4.6325935847e+00 0.0000000000e+00 6.3885551769e+01 8.0082554931e-01 8.0194410840e-01 1.2269889429e-05 -6.1118256837e-02 -1.0543915460e-02 -5.1534333488e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.8975332396e-01 4.6365188401e+00 4.6328873403e+00 0.0000000000e+00 6.3885551769e+01 8.0141169083e-01 8.0204621892e-01 1.2273864184e-05 -6.1165327656e-02 -1.0569180848e-02 -5.1533668706e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9006194676e-01 4.6382197303e+00 4.6331817803e+00 0.0000000000e+00 6.3885551769e+01 8.0199828471e-01 8.0214857361e-01 1.2278048946e-05 -6.1212398476e-02 -1.0594446236e-02 -5.1532148479e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9037056956e-01 4.6399213047e+00 4.6334769046e+00 0.0000000000e+00 6.3885551769e+01 8.0258533095e-01 8.0225117247e-01 1.2281184956e-05 -6.1259469295e-02 -1.0619711624e-02 -5.1535065787e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9067919236e-01 4.6416235626e+00 4.6337727129e+00 0.0000000000e+00 6.3885551769e+01 8.0317282954e-01 8.0235401551e-01 1.2285411776e-05 -6.1306540115e-02 -1.0644977013e-02 -5.1533429950e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9098781516e-01 4.6433265032e+00 4.6340692052e+00 0.0000000000e+00 6.3885551769e+01 8.0376078050e-01 8.0245710272e-01 1.2289239540e-05 -6.1353610934e-02 -1.0670242401e-02 -5.1533444849e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9129643796e-01 4.6450301258e+00 4.6343663813e+00 0.0000000000e+00 6.3885551769e+01 8.0434918381e-01 8.0256043410e-01 1.2292910737e-05 -6.1400681754e-02 -1.0695507789e-02 -5.1534020690e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9160506076e-01 4.6467344295e+00 4.6346642412e+00 0.0000000000e+00 6.3885551769e+01 8.0493803948e-01 8.0266400965e-01 1.2296526584e-05 -6.1447752574e-02 -1.0720773177e-02 -5.1534954423e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9191368357e-01 4.6484394137e+00 4.6349627846e+00 0.0000000000e+00 6.3885551769e+01 8.0552734751e-01 8.0276782938e-01 1.2300206266e-05 -6.1494823393e-02 -1.0746038565e-02 -5.1535538638e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9222230637e-01 4.6501450777e+00 4.6352620115e+00 0.0000000000e+00 6.3885551769e+01 8.0611710790e-01 8.0287189328e-01 1.2304220345e-05 -6.1541894213e-02 -1.0771303954e-02 -5.1534764898e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9253092917e-01 4.6518514206e+00 4.6355619217e+00 0.0000000000e+00 6.3885551769e+01 8.0670732065e-01 8.0297620135e-01 1.2308149730e-05 -6.1588965032e-02 -1.0796569342e-02 -5.1534450900e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9283955197e-01 4.6535584417e+00 4.6358625150e+00 0.0000000000e+00 6.3885551769e+01 8.0729798575e-01 8.0308075359e-01 1.2312086203e-05 -6.1636035852e-02 -1.0821834730e-02 -5.1533865154e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9314817477e-01 4.6552661404e+00 4.6361637915e+00 0.0000000000e+00 6.3885551769e+01 8.0788910321e-01 8.0318555000e-01 1.2315361234e-05 -6.1683106671e-02 -1.0847100118e-02 -5.1536180660e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9345679757e-01 4.6569745157e+00 4.6364657508e+00 0.0000000000e+00 6.3885551769e+01 8.0848067303e-01 8.0329059059e-01 1.2319935927e-05 -6.1730177491e-02 -1.0872365507e-02 -5.1533163708e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9376542037e-01 4.6586835670e+00 4.6367683929e+00 0.0000000000e+00 6.3885551769e+01 8.0907269521e-01 8.0339587535e-01 1.2323444376e-05 -6.1777248310e-02 -1.0897630895e-02 -5.1534380130e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9407404317e-01 4.6603932936e+00 4.6370717177e+00 0.0000000000e+00 6.3885551769e+01 8.0966516975e-01 8.0350140428e-01 1.2327309356e-05 -6.1824319130e-02 -1.0922896283e-02 -5.1534293234e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9438266598e-01 4.6621036946e+00 4.6373757250e+00 0.0000000000e+00 6.3885551769e+01 8.1025809665e-01 8.0360717738e-01 1.2330881362e-05 -6.1871389949e-02 -1.0948161671e-02 -5.1535391869e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9469128878e-01 4.6638147695e+00 4.6376804146e+00 0.0000000000e+00 6.3885551769e+01 8.1085147590e-01 8.0371319465e-01 1.2334501798e-05 -6.1918460769e-02 -1.0973427059e-02 -5.1536167836e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9499991158e-01 4.6655265173e+00 4.6379857865e+00 0.0000000000e+00 6.3885551769e+01 8.1144530751e-01 8.0381945610e-01 1.2339263007e-05 -6.1965531589e-02 -1.0998692448e-02 -5.1532307161e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9530853438e-01 4.6672389374e+00 4.6382918405e+00 0.0000000000e+00 6.3885551769e+01 8.1203959148e-01 8.0392596172e-01 1.2342940572e-05 -6.2012602408e-02 -1.1023957836e-02 -5.1532943448e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9561715718e-01 4.6689520290e+00 4.6385985765e+00 0.0000000000e+00 6.3885551769e+01 8.1263432781e-01 8.0403271151e-01 1.2345983437e-05 -6.2059673228e-02 -1.1049223224e-02 -5.1536214593e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9592577998e-01 4.6706657915e+00 4.6389059943e+00 0.0000000000e+00 6.3885551769e+01 8.1322951650e-01 8.0413970547e-01 1.2350435070e-05 -6.2106744047e-02 -1.1074488612e-02 -5.1533627683e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9623440278e-01 4.6723802240e+00 4.6392140939e+00 0.0000000000e+00 6.3885551769e+01 8.1382515754e-01 8.0424694361e-01 1.2353750705e-05 -6.2153814867e-02 -1.1099754000e-02 -5.1535703174e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9654302559e-01 4.6740953258e+00 4.6395228750e+00 0.0000000000e+00 6.3885551769e+01 8.1442125095e-01 8.0435442592e-01 1.2357408733e-05 -6.2200885686e-02 -1.1125019389e-02 -5.1536380691e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9685164839e-01 4.6758110962e+00 4.6398323375e+00 0.0000000000e+00 6.3885551769e+01 8.1501779671e-01 8.0446215240e-01 1.2361295383e-05 -6.2247956506e-02 -1.1150284777e-02 -5.1536162534e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9716027119e-01 4.6775275344e+00 4.6401424813e+00 0.0000000000e+00 6.3885551769e+01 8.1561479483e-01 8.0457012305e-01 1.2365718448e-05 -6.2295027325e-02 -1.1175550165e-02 -5.1533726683e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9746889399e-01 4.6792446398e+00 4.6404533063e+00 0.0000000000e+00 6.3885551769e+01 8.1621224531e-01 8.0467833788e-01 1.2369472502e-05 -6.2342098145e-02 -1.1200815553e-02 -5.1533994566e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9777751679e-01 4.6809624115e+00 4.6407648123e+00 0.0000000000e+00 6.3885551769e+01 8.1681014814e-01 8.0478679687e-01 1.2373124501e-05 -6.2389168964e-02 -1.1226080941e-02 -5.1534641228e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9808613959e-01 4.6826808489e+00 4.6410769992e+00 0.0000000000e+00 6.3885551769e+01 8.1740850334e-01 8.0489550004e-01 1.2376794766e-05 -6.2436239784e-02 -1.1251346330e-02 -5.1535416696e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9839476239e-01 4.6843999512e+00 4.6413898669e+00 0.0000000000e+00 6.3885551769e+01 8.1800731089e-01 8.0500444738e-01 1.2380242425e-05 -6.2483310604e-02 -1.1276611718e-02 -5.1536993518e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9870338520e-01 4.6861197177e+00 4.6417034151e+00 0.0000000000e+00 6.3885551769e+01 8.1860657080e-01 8.0511363890e-01 1.2384428074e-05 -6.2530381423e-02 -1.1301877106e-02 -5.1535435748e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9901200800e-01 4.6878401476e+00 4.6420176438e+00 0.0000000000e+00 6.3885551769e+01 8.1920628307e-01 8.0522307458e-01 1.2387937583e-05 -6.2577452243e-02 -1.1327142494e-02 -5.1536846241e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9932063080e-01 4.6895612403e+00 4.6423325529e+00 0.0000000000e+00 6.3885551769e+01 8.1980644769e-01 8.0533275444e-01 1.2393083591e-05 -6.2624523062e-02 -1.1352407883e-02 -5.1531296845e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9962925360e-01 4.6912829949e+00 4.6426481422e+00 0.0000000000e+00 6.3885551769e+01 8.2040706468e-01 8.0544267847e-01 1.2396155545e-05 -6.2671593882e-02 -1.1377673271e-02 -5.1534382677e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
9.9993787640e-01 4.6930054108e+00 4.6429644115e+00 0.0000000000e+00 6.3885551769e+01 8.2100813402e-01 8.0555284667e-01 1.2400110976e-05 -6.2718664701e-02 -1.1402938659e-02 -5.1533893332e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0002464992e+00 4.6947284872e+00 4.6432813607e+00 0.0000000000e+00 6.3885551769e+01 8.2160965573e-01 8.0566325905e-01 1.2403923109e-05 -6.2765735521e-02 -1.1428204047e-02 -5.1534005213e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0005551220e+00 4.6964522235e+00 4.6435989897e+00 0.0000000000e+00 6.3885551769e+01 8.2221162979e-01 8.0577391559e-01 1.2407144948e-05 -6.2812806340e-02 -1.1453469435e-02 -5.1536503422e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0008637448e+00 4.6981766188e+00 4.6439172984e+00 0.0000000000e+00 6.3885551769e+01 8.2281405620e-01 8.0588481631e-01 1.2411170382e-05 -6.2859877160e-02 -1.1478734824e-02 -5.1535631622e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0011723676e+00 4.6999016725e+00 4.6442362865e+00 0.0000000000e+00 6.3885551769e+01 8.2341693498e-01 8.0599596120e-01 1.2415284524e-05 -6.2906947980e-02 -1.1504000212e-02 -5.1534394193e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0014809904e+00 4.7016273838e+00 4.6445559540e+00 0.0000000000e+00 6.3885551769e+01 8.2402026612e-01 8.0610735027e-01 1.2419000639e-05 -6.2954018799e-02 -1.1529265600e-02 -5.1534846965e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0017896132e+00 4.7033537520e+00 4.6448763008e+00 0.0000000000e+00 6.3885551769e+01 8.2462404961e-01 8.0621898350e-01 1.2423329726e-05 -6.3001089619e-02 -1.1554530988e-02 -5.1532903809e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0020982360e+00 4.7050807764e+00 4.6451973266e+00 0.0000000000e+00 6.3885551769e+01 8.2522828546e-01 8.0633086091e-01 1.2426885147e-05 -6.3048160438e-02 -1.1579796376e-02 -5.1533935449e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0024068588e+00 4.7068084563e+00 4.6455190313e+00 0.0000000000e+00 6.3885551769e+01 8.2583297367e-01 8.0644298249e-01 1.2430428539e-05 -6.3095231258e-02 -1.1605061765e-02 -5.1535143778e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0027154816e+00 4.7085367909e+00 4.6458414149e+00 0.0000000000e+00 6.3885551769e+01 8.2643811424e-01 8.0655534824e-01 1.2434324463e-05 -6.3142302077e-02 -1.1630327153e-02 -5.1534848792e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0030241044e+00 4.7102657795e+00 4.6461644771e+00 0.0000000000e+00 6.3885551769e+01 8.2704370716e-01 8.0666795816e-01 1.2438281508e-05 -6.3189372897e-02 -1.1655592541e-02 -5.1534336890e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0033327272e+00 4.7119954214e+00 4.6464882178e+00 0.0000000000e+00 6.3885551769e+01 8.2764975245e-01 8.0678081226e-01 1.2442100277e-05 -6.3236443716e-02 -1.1680857929e-02 -5.1534397897e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0036413500e+00 4.7137257159e+00 4.6468126369e+00 0.0000000000e+00 6.3885551769e+01 8.2825625009e-01 8.0689391053e-01 1.2445516101e-05 -6.3283514536e-02 -1.1706123318e-02 -5.1536115625e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0039499728e+00 4.7154566623e+00 4.6471377342e+00 0.0000000000e+00 6.3885551769e+01 8.2886320009e-01 8.0700725297e-01 1.2449906500e-05 -6.3330585355e-02 -1.1731388706e-02 -5.1533721218e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
