position	gam-1	centroid position(x,x',y,y',z,dp/p,z',phase,time,energy)	rms_size(x,x',y,y',z,dp/p,z',phase,time,energy)	(dispX,dispY,betX,betY)	unit(m,rad,deg,s,MeV)
+9.000000e-002	+1.634274e-005	-4.592047e-005	-2.384912e-004	+8.688284e-005	-8.553051e-005	-2.600379e-004	-2.902670e-006	+2.902575e-006	+4.093609e+001	+1.517203e-010	+1.060209e-006	+5.221956e-003	+7.689610e-003	+6.434321e-003	+5.572580e-003	+1.146500e-002	+1.913343e-005	+1.913280e-005	+1.804861e+003	+6.689308e-009	+6.988539e-006	+2.008482e+000	-1.636045e-001	+1.018806e+000	+1.549337e+000
+9.250000e-002	+1.634274e-005	-4.651666e-005	-2.384769e-004	+8.666898e-005	-8.554453e-005	-2.601580e-004	-3.007081e-006	+3.006983e-006	+4.095499e+001	+1.517904e-010	+1.098345e-006	+5.207698e-003	+7.681535e-003	+6.424978e-003	+5.565063e-003	+1.146500e-002	+1.924721e-005	+1.924659e-005	+1.804862e+003	+6.689311e-009	+7.030099e-006	+1.957876e+000	-1.783265e-001	+1.013258e+000	+1.544844e+000
+9.500000e-002	+1.634274e-005	-4.711285e-005	-2.384627e-004	+8.645512e-005	-8.555856e-005	-2.602780e-004	-3.111492e-006	+3.111391e-006	+4.097390e+001	+1.518605e-010	+1.136481e-006	+5.193440e-003	+7.673460e-003	+6.415636e-003	+5.557546e-003	+1.146501e-002	+1.936100e-005	+1.936037e-005	+1.804863e+003	+6.689315e-009	+7.071659e-006	+1.907271e+000	-1.930485e-001	+1.007709e+000	+1.540351e+000
+9.750000e-002	+1.634274e-005	-4.770896e-005	-2.384431e-004	+8.624119e-005	-8.557051e-005	-2.603981e-004	-3.215044e-006	+3.214939e-006	+4.099280e+001	+1.519305e-010	+1.174303e-006	+5.179301e-003	+7.665391e-003	+6.406378e-003	+5.550054e-003	+1.146501e-002	+1.947875e-005	+1.947812e-005	+1.804864e+003	+6.689318e-009	+7.114666e-006	+1.855686e+000	-2.102185e-001	+1.002237e+000	+1.535912e+000
+1.000000e-001	+1.634273e-005	-4.830507e-005	-2.384236e-004	+8.602726e-005	-8.558246e-005	-2.605182e-004	-3.318595e-006	+3.318487e-006	+4.101171e+001	+1.520006e-010	+1.212126e-006	+5.165163e-003	+7.657321e-003	+6.397121e-003	+5.542562e-003	+1.146502e-002	+1.959650e-005	+1.959586e-005	+1.804865e+003	+6.689322e-009	+7.157672e-006	+1.804101e+000	-2.273885e-001	+9.967655e-001	+1.531473e+000
+1.025000e-001	+1.634273e-005	-4.890109e-005	-2.384074e-004	+8.581326e-005	-8.559936e-005	-2.606382e-004	-3.421641e-006	+3.421529e-006	+4.103061e+001	+1.520707e-010	+1.249763e-006	+5.151146e-003	+7.649257e-003	+6.387949e-003	+5.535099e-003	+1.146503e-002	+1.971903e-005	+1.971839e-005	+1.804866e+003	+6.689326e-009	+7.202427e-006	+1.757064e+000	-2.433387e-001	+9.913701e-001	+1.527088e+000
+1.050000e-001	+1.634272e-005	-4.949711e-005	-2.383912e-004	+8.559927e-005	-8.561627e-005	-2.607583e-004	-3.524686e-006	+3.524571e-006	+4.104952e+001	+1.521407e-010	+1.287400e-006	+5.137129e-003	+7.641194e-003	+6.378778e-003	+5.527636e-003	+1.146503e-002	+1.984157e-005	+1.984092e-005	+1.804867e+003	+6.689329e-009	+7.247181e-006	+1.710028e+000	-2.592889e-001	+9.859747e-001	+1.522702e+000
+1.075000e-001	+1.634272e-005	-5.009303e-005	-2.383666e-004	+8.538518e-005	-8.563331e-005	-2.608784e-004	-3.627426e-006	+3.627308e-006	+4.106842e+001	+1.522108e-010	+1.324926e-006	+5.123234e-003	+7.633136e-003	+6.369693e-003	+5.520200e-003	+1.146504e-002	+1.996882e-005	+1.996817e-005	+1.804868e+003	+6.689333e-009	+7.293657e-006	+1.672585e+000	-2.805384e-001	+9.806555e-001	+1.518371e+000
+1.100000e-001	+1.634272e-005	-5.068895e-005	-2.383419e-004	+8.517109e-005	-8.565036e-005	-2.609984e-004	-3.730166e-006	+3.730044e-006	+4.108733e+001	+1.522809e-010	+1.362451e-006	+5.109340e-003	+7.625079e-003	+6.360608e-003	+5.512765e-003	+1.146504e-002	+2.009607e-005	+2.009541e-005	+1.804869e+003	+6.689337e-009	+7.340134e-006	+1.635142e+000	-3.017879e-001	+9.753363e-001	+1.514040e+000
+1.125000e-001	+1.634271e-005	-5.128476e-005	-2.383257e-004	+8.495694e-005	-8.566017e-005	-2.611185e-004	-3.832243e-006	+3.832118e-006	+4.110624e+001	+1.523510e-010	+1.399735e-006	+5.095569e-003	+7.617028e-003	+6.351611e-003	+5.505359e-003	+1.146504e-002	+2.022652e-005	+2.022586e-005	+1.804870e+003	+6.689340e-009	+7.387781e-006	+1.600505e+000	-3.277023e-001	+9.700930e-001	+1.509762e+000
