 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
   -0.917163913072176E-01	   -0.590724301509317E-02	    0.256395672788708E+00	    0.517774775086747E-03	    0.332594398437360E+02	    0.182626083365278E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.362288089535110E-01	    0.469812621377650E-02	   -0.135825021806309E+00	    0.150597193876545E-02	   -0.271139866246269E+02	    0.182626649610995E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.254940146853132E+00	    0.177666648306194E-02	   -0.377297368561053E+00	   -0.770388887596984E-02	   -0.211646589787179E+02	    0.182627513877875E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.235362565138293E+00	   -0.805514155871924E-02	    0.847993503472340E-01	    0.144099135084342E-02	    0.406280213576766E+02	    0.182623311749452E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.856833048730241E+00	    0.550144408844653E-02	    0.574775095177287E-02	    0.901876371952038E-02	    0.198829912729521E+01	    0.182635322087066E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.331475008016368E+00	   -0.991013147716786E-03	    0.190558950967020E+00	   -0.481270364818831E-02	   -0.715215686442816E+01	    0.182625874748155E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.399662729718639E+00	   -0.108007941300398E-01	    0.784036039086854E+00	    0.552688660698275E-02	    0.512476775299750E+02	    0.182624280325783E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.199043193652379E+00	    0.449950025432054E-02	   -0.239456597724134E+00	    0.471782945694666E-02	   -0.189998978344186E+02	    0.182623594872311E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.890587425225331E+00	   -0.128876458758837E-01	    0.590801608146498E+00	   -0.749322824251993E-03	    0.434338556698765E+02	    0.182629987468985E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.250362466175956E+00	    0.270577809788529E-02	   -0.104914101035470E+00	   -0.423521752802391E-02	   -0.265375136883873E+02	    0.182625263800418E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.509895004325462E+00	   -0.905487908966598E-02	    0.591895624817912E+00	   -0.399704242429851E-03	    0.356286722339084E+02	    0.182624563446865E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.372094736254858E+00	    0.674661398880425E-02	   -0.448965718885088E+00	    0.331061548220258E-02	   -0.252917601629464E+02	    0.182623177638064E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.871231972386213E+00	    0.656398908250276E-02	   -0.494324696170686E-02	    0.878008623274307E-02	   -0.381286885733307E+01	    0.182629033794512E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.611804465640252E+00	   -0.109174336757269E-02	   -0.316378504977697E+00	   -0.996297615913410E-02	   -0.180865937812596E+02	    0.182630151382313E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.411754127003168E+00	    0.130762530971560E-02	   -0.453589510739917E+00	   -0.981903839258213E-02	   -0.242765528846396E+02	    0.182624921075458E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.822194004437970E+00	    0.872773361407462E-02	   -0.391324347359264E+00	    0.496807816105227E-02	   -0.188793488395175E+02	    0.182626351586279E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.115569373319941E+00	   -0.436499611459431E-02	    0.260807969412630E+00	    0.358487927021723E-02	    0.322210082266247E+02	    0.182641520968474E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.497500352474945E+00	    0.276563652806226E-02	   -0.186680568949456E+00	    0.593662988992672E-02	    0.429034814772637E+01	    0.182627364864629E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.314403105334295E+00	   -0.101345324794179E-01	    0.765280298926732E+00	    0.688451091425757E-02	    0.506832439433217E+02	    0.182624369733375E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.195925292751836E+00	    0.937152990155164E-02	   -0.768227396308580E+00	   -0.670407590789457E-02	   -0.487905401805804E+02	    0.182623877991617E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.157715503957970E+00	   -0.562403527073320E-02	    0.172239023391953E+00	   -0.243677379896600E-02	    0.286625801573081E+02	    0.182626262178687E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.280383902608501E+00	    0.460012593321744E-02	   -0.120851398454184E+00	    0.734757241459827E-02	   -0.161886226039194E+02	    0.182629331817452E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.372604126197202E+00	   -0.403282036058363E-02	    0.395567783006331E+00	   -0.371113647108634E-02	    0.100458958312414E+02	    0.182624176016333E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.170435371708972E+00	    0.328609543867651E-02	   -0.297929730351511E-01	   -0.466722547409792E-02	   -0.267160322568458E+02	    0.182633533945875E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.486826015570292E-01	    0.452743900023643E-02	   -0.549112279819881E-02	   -0.446404348460694E-02	   -0.293397853941390E+02	    0.182626947632158E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.655405710690739E+00	    0.269556079074982E-02	    0.749397121284659E-01	    0.806218647064905E-02	    0.112610514001393E+02	    0.182624369733375E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.620912834250284E+00	   -0.115718491280800E-01	    0.744268641006997E+00	    0.187443481425087E-02	    0.467418202778544E+02	    0.182626142969156E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.220378135277806E+00	    0.304107122138384E-02	   -0.159511000112766E+00	   -0.323222502467890E-02	   -0.274044382225580E+02	    0.182627841702754E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.261949994780971E+00	   -0.942666864938792E-02	    0.729829517929679E+00	    0.681725778283815E-02	    0.483116617065391E+02	    0.182625233998479E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.258362076019021E+00	    0.362471105546001E-02	   -0.429956693816135E+00	    0.285174237231057E-02	   -0.111343921665365E+02	    0.182624563446865E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.257071648658343E-01	    0.591284791954104E-02	   -0.378258638651246E+00	   -0.365177722980936E-02	   -0.367860813608165E+02	    0.182625502221256E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.962319069721652E+00	   -0.123677294606691E-01	    0.492002874557724E+00	   -0.304929161777456E-02	    0.370668475370317E+02	    0.182631283871970E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.395270720490170E+00	   -0.896518527514991E-02	    0.599319853438860E+00	    0.425695563333373E-02	    0.394509171710268E+02	    0.182628184429490E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.818109180598604E+00	    0.605258309297505E-02	    0.126875612799579E-01	    0.839719251396398E-02	   -0.265172743025078E+01	    0.182625666132807E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.394563614769922E+00	    0.105139469822520E-01	   -0.749992838417316E+00	   -0.508746662510295E-02	   -0.477583292180377E+02	    0.182630136480455E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.401645134475929E+00	   -0.740068395606932E-02	    0.459626135407811E+00	   -0.267114880827923E-02	    0.297054797941324E+02	    0.182624220720129E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.178759591334584E+00	   -0.375611860289928E-02	    0.188602196602946E+00	    0.439221393915157E-02	    0.312667335400428E+02	    0.182624637954376E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.283068493387746E+00	    0.970823653988782E-02	   -0.755912936859900E+00	   -0.505572854874392E-02	   -0.472463135127468E+02	    0.182629316917371E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.406867750649361E-02	   -0.459110028095302E-02	   -0.280839494514706E-01	    0.393399997281174E-02	    0.291216318887714E+02	    0.182625844946216E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.420404964060612E-01	    0.605757917292658E-02	   -0.624628801093573E+00	   -0.833785645065565E-02	   -0.384206057441428E+02	    0.182628989090716E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.389887790654702E+00	   -0.560307399354633E-02	    0.478092021719417E+00	   -0.264681823884804E-02	    0.186984407932699E+02	    0.182636633388356E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.516265821836041E+00	    0.119433026855463E-01	   -0.820049827926928E+00	   -0.378476846364994E-02	   -0.511799970631690E+02	    0.182626426093790E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.143357473325832E+00	   -0.670721930436548E-02	    0.385368207384405E-01	    0.521379691215496E-02	    0.360923077419171E+02	    0.182625174394602E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.702786664544513E-01	    0.684270645506922E-02	   -0.837379435628148E-01	   -0.340533251275976E-02	   -0.389326667286199E+02	    0.182636186352170E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.720200453844937E+00	    0.273674247801546E-02	    0.204948978676325E+00	    0.100958084747408E-01	    0.137749303473246E+02	    0.182624444237334E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.420496486656284E+00	    0.141069850433860E-02	   -0.341016252719933E+00	   -0.807624793944617E-02	   -0.254492202539589E+02	    0.182625979055828E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.668865474007003E-01	    0.273227189682666E-02	    0.199962170320427E+00	   -0.364840654058118E-02	   -0.138465038839714E+02	    0.182639673223406E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.692908327241512E+00	    0.527668708019200E-02	   -0.182746556875432E+00	    0.646296823995452E-02	   -0.321753863358981E+01	    0.182635262479636E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.810887984006750E+00	    0.584138101913277E-02	   -0.934335718947888E-01	    0.749400472866635E-02	   -0.168787659613670E+01	    0.182626068465197E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.805839030624283E+00	   -0.131563892493373E-01	    0.728746927427923E+00	    0.113818916159015E-02	    0.487119106885921E+02	    0.182628929486839E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.812912889190866E+00	   -0.106130394989973E-01	    0.561797169028646E+00	   -0.258387456981201E-02	    0.325590109223752E+02	    0.182639226188996E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.521415270126509E+00	    0.109602823948139E-01	   -0.760391135382602E+00	   -0.224785408338268E-02	   -0.452244071593928E+02	    0.182629406324963E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.400250043713403E+00	   -0.105269275511032E-01	    0.137129678661799E+00	    0.427257484423261E-02	    0.489369628784338E+02	    0.182641222945534E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.203496007162230E+00	   -0.313885313443598E-02	    0.843368016098198E-01	    0.508622900249700E-02	    0.284188401690688E+02	    0.182623371355106E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.431366943760858E+00	    0.107218070050353E-01	   -0.775789481735924E+00	   -0.327120762651522E-02	   -0.476630563189772E+02	    0.182642623654417E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.387184556507597E-01	   -0.723694301195201E-02	    0.675288859187489E+00	    0.855081044735651E-02	    0.435180547909856E+02	    0.182649105660460E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.733719398201532E-01	    0.450893315501753E-02	   -0.302708564311402E+00	   -0.251966616471965E-02	   -0.301246459804289E+02	    0.182625174394602E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.812178389488635E+00	   -0.679990778662023E-02	    0.212441845136559E+00	   -0.659575936717649E-02	    0.872032711289616E+01	    0.182648658622497E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.103896153538572E+00	   -0.172321255303678E-02	   -0.159460280844146E+00	    0.425765924753885E-02	    0.154432610494243E+02	    0.182633012405731E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.485910500206900E+00	   -0.846692024715003E-02	    0.608511206132457E+00	   -0.250029237779944E-03	    0.329222699983809E+02	    0.182625129690805E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.369692014337433E+00	   -0.640842261709031E-02	    0.121831210135347E+00	   -0.709026138631363E-02	    0.249613865081608E+02	    0.182630777230131E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.609468816413628E+00	    0.127177877446288E-01	   -0.789970049223999E+00	   -0.314587209706862E-02	   -0.518276845295506E+02	    0.182625815146054E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.145714272051500E+00	    0.292643134167973E-03	    0.237253338322839E+00	   -0.397835433816273E-02	   -0.756013688748579E+01	    0.182625561825134E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.403703891327986E+00	    0.597008082701448E-03	   -0.774908500808719E-01	   -0.628586643708606E-02	   -0.203343713059825E+02	    0.182648151985987E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.936669257462873E+00	   -0.109397129992372E-01	    0.355070780488526E+00	   -0.449226861221452E-02	    0.293439331191985E+02	    0.182633846870672E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.378460039797155E+00	    0.198645317942146E-02	   -0.443832264290327E+00	   -0.890830922273655E-02	   -0.271268042932895E+02	    0.182629287113656E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.199141863726927E+00	   -0.595425478167590E-02	    0.234503576849452E+00	   -0.275922933926542E-02	    0.288709181110073E+02	    0.182639315596589E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.286976114281369E+00	    0.341822915725652E-02	   -0.543527665929074E+00	   -0.956837664691468E-02	   -0.320991611710903E+02	    0.182626590003565E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.467138020687653E+00	   -0.904232672400531E-02	    0.644670337348575E+00	    0.650720665159480E-03	    0.371190390881407E+02	    0.182624041904944E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.720448616826066E-01	    0.556433723323289E-02	   -0.526825589881414E+00	   -0.562764070329924E-02	   -0.366113393035963E+02	    0.182625561825134E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.733879086288708E+00	    0.496427864782754E-02	   -0.101323508200372E+00	    0.682713771837096E-02	    0.314808512946413E+00	    0.182626753916892E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.573121031194078E+00	    0.108734654357308E-01	   -0.629713451312059E+00	   -0.211620535103340E-02	   -0.423953821172512E+02	    0.182626694313015E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.404694762726230E+00	   -0.656914980135616E-02	    0.425827431530556E+00	   -0.367552176451047E-02	    0.244338574392037E+02	    0.182625278700499E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.530091089948165E+00	    0.768870730899516E-02	   -0.538395950625787E+00	    0.194225279281180E-02	   -0.246113762279781E+02	    0.182625248900337E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.154756323893470E+00	    0.405399604715649E-02	   -0.175683377458850E+00	   -0.300662819629271E-02	   -0.309961987282900E+02	    0.182637289039889E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.174237906088037E+00	   -0.651671820305046E-02	    0.292977334340898E+00	   -0.883120641649856E-03	    0.333703295402205E+02	    0.182649358979603E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.115763945604759E+00	    0.710990569569412E-02	   -0.684106140017005E-01	   -0.279963849445541E-02	   -0.386030543468867E+02	    0.182636454574947E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.615084028064357E+00	    0.959661426174078E-03	    0.338386395937627E+00	    0.106000162720893E-01	    0.202024686431136E+02	    0.182626888028281E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.341386796154929E+00	   -0.964346191830691E-02	    0.111017568307793E+00	    0.382931186484437E-02	    0.462868963221892E+02	    0.182622328273041E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.940727771998299E+00	   -0.974007080293950E-02	    0.237317778627253E+00	   -0.632368185890575E-02	    0.216446630956821E+02	    0.182632312052178E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.205452617810024E+00	   -0.423766243256387E-02	    0.235848882459899E+00	    0.139500206003229E-02	    0.180754443510195E+02	    0.182627230753241E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.229785685992883E+00	    0.905029998176042E-02	   -0.724421259955639E+00	   -0.471277087328692E-02	   -0.454837444874826E+02	    0.182627439370364E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.267853411466730E+00	   -0.589179377056417E-02	    0.426146188509515E+00	   -0.209420262237747E-02	    0.258683014910764E+02	    0.182624831667866E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.448281477478249E+00	   -0.589087967745718E-02	    0.465543625728091E+00	   -0.266154058610757E-02	    0.180440937797566E+02	    0.182647690049720E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.811163671380750E-01	   -0.402667782254275E-02	    0.420111277220220E-02	    0.441458849834542E-02	    0.286360533139853E+02	    0.182629957668823E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.873819509108635E+00	    0.655802815236393E-02	   -0.153948836113751E-01	    0.860003643336038E-02	   -0.365930031730896E+01	    0.182642713062009E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.582915219925725E+00	   -0.652292931766625E-03	   -0.361102858194286E+00	   -0.102676238804843E-01	   -0.195546100907189E+02	    0.182624533644926E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.507919278061859E-01	    0.600934364848081E-02	   -0.230321084234360E-01	   -0.402115722520013E-02	   -0.344029168943361E+02	    0.182632565369545E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.128321998862465E+00	   -0.209186390492823E-02	    0.109946453277584E+00	    0.312636338800968E-03	    0.805302416270517E+01	    0.182630687822538E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.246037489741193E+00	    0.853121523760501E-02	   -0.549186182519557E+00	   -0.168735819736232E-02	   -0.416688477260074E+02	    0.182622015348244E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.115093989570541E+00	    0.419409117676559E-02	   -0.256044541820088E+00	   -0.280100358051915E-02	   -0.306027941162477E+02	    0.182647839059413E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.305823379655285E+00	   -0.767743670366463E-02	    0.430914048574263E+00	   -0.794428406355127E-03	    0.354912432362324E+02	    0.182626709213096E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.271426619502800E+00	    0.704373243279997E-02	   -0.435571699667858E+00	    0.163956608755778E-02	   -0.313596126318030E+02	    0.182624071708659E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.357627174531026E+00	   -0.528889325432238E-02	    0.142280734880691E+00	   -0.781012717036266E-02	    0.184491295261597E+02	    0.182635947934884E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.230211190164173E+00	   -0.137712342183795E-02	   -0.709549785676840E-01	    0.540061416702609E-02	    0.183710872931518E+02	    0.182626291982402E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.200190541607244E+00	    0.457985895700995E-02	   -0.247150802341426E+00	   -0.608409819526334E-02	   -0.358129054588453E+02	    0.182625293604133E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.200506000273945E+00	   -0.257314894333240E-02	    0.133234456033310E+00	    0.223284359688203E-02	    0.246375276238642E+02	    0.182623788585801E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.482516062416052E+00	    0.772330896149013E-03	   -0.332090598912114E+00	   -0.861213188020249E-02	   -0.242988796232267E+02	    0.182625681034665E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.105146122946675E+01	   -0.120690692121511E-01	    0.477315058271265E+00	   -0.510481902731319E-02	    0.317721829007911E+02	    0.182625561825134E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.314307030296968E+00	    0.796567426078263E-02	   -0.544312258678624E+00	   -0.362222915848453E-02	   -0.353037661351309E+02	    0.182626753916892E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.693083841114221E+00	   -0.497039862893280E-02	    0.162626472479528E+00	   -0.626890286205073E-02	    0.245603164750106E+01	    0.182623788585801E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.195452692040326E+00	   -0.345936942830440E-02	    0.227249029735899E+00	    0.483591976242404E-02	    0.301970791152983E+02	    0.182626306882483E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.433925993467765E+00	    0.701361439205948E-02	   -0.527491625313783E+00	    0.182725145148377E-02	   -0.248350857421010E+02	    0.182627752295161E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.373899635107172E+00	   -0.812747831441220E-02	    0.368494624077207E+00	   -0.251614506689568E-02	    0.355863351268110E+02	    0.182624071708659E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.449968097678302E+00	   -0.442680287159738E-02	    0.356931640618345E+00	   -0.394639786665995E-02	    0.916531628103334E+01	    0.182626828424404E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.167956801962955E+00	   -0.599661086670813E-02	    0.467440641476637E+00	    0.466856714936237E-02	    0.301910262442102E+02	    0.182640835515002E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.609512618563222E+00	    0.121739428585047E-01	   -0.790389728880623E+00	   -0.261153322046359E-02	   -0.489391045639762E+02	    0.182642564050539E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.958251508890735E+00	    0.110366126617068E-01	   -0.405201284316504E+00	    0.490348348992209E-02	   -0.275192330580486E+02	    0.182627871506469E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.535826606496321E+00	    0.559642828084770E-02	   -0.118301388909245E+00	    0.362592777835469E-02	   -0.119076047697296E+02	    0.182628467552348E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.604625294690105E+00	    0.351242847755793E-02	   -0.120430515156264E+00	    0.587245058866482E-02	    0.392006912731565E+01	    0.182631403079725E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.102357708749277E+00	    0.414451408215109E-02	   -0.270853503266485E+00	   -0.253856456240375E-02	   -0.293296832841926E+02	    0.182634442914775E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.260189678792758E+00	   -0.620882854781803E-02	    0.338318605013987E+00	   -0.252006244247515E-02	    0.282686730631577E+02	    0.182626768820526E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.338480802725153E+00	    0.453694268144909E-02	   -0.435832456088761E+00	    0.307533103639524E-02	   -0.133035706781283E+02	    0.182627051941608E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.171710619510067E+00	    0.372699332438651E-02	   -0.182833917307803E+00	   -0.331604475488622E-02	   -0.297909048419490E+02	    0.182643815746175E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.533767850523200E+00	    0.230082812836358E-04	    0.296036072066849E+00	    0.923900940122347E-02	    0.224896915259155E+02	    0.182628944386920E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.922461470223116E+00	    0.108310353105539E-01	   -0.474567460463519E+00	    0.477463734003048E-02	   -0.277008249929474E+02	    0.182628691069553E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.252824816473675E+00	   -0.135848334975299E-02	    0.288227547696656E+00	   -0.365444011388083E-02	   -0.165003492333040E+01	    0.182631566993052E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.866290325569880E-02	   -0.306872896834966E-02	   -0.143789465175146E+00	    0.430961866529922E-02	    0.191368388371535E+02	    0.182629480830698E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.367518701783465E+00	    0.112040001993650E-01	   -0.190494627933154E+00	   -0.394525280555446E-02	   -0.526243040486483E+02	    0.182624608150661E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.714005234504966E+00	   -0.259898522853609E-02	   -0.240515941576237E+00	   -0.103991368725683E-01	   -0.130052589509608E+02	    0.182637303939970E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.293015854799105E+00	   -0.396233693681416E-02	    0.387791135432994E+00	   -0.408724760038514E-02	    0.126339252472083E+02	    0.182626619807280E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.518641818248759E-01	   -0.500854886121806E-02	    0.194241780837396E+00	   -0.505313050073727E-03	    0.290704963630903E+02	    0.182632550469464E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.129099914810704E+00	    0.651110672407094E-02	   -0.535484133203650E+00	   -0.558975496662517E-02	   -0.342945282692515E+02	    0.182626172772871E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.804061836962678E-01	    0.470109153690372E-03	   -0.116039174524272E+00	   -0.225343154145141E-02	   -0.581785057701561E+01	    0.182625040283213E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.143113867945122E+00	    0.715624132208768E-02	   -0.400969269770624E-01	   -0.350387924683948E-02	   -0.375403943047628E+02	    0.182626440993872E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.164981127197770E+00	   -0.316496206432339E-02	    0.268643708332306E+00	   -0.457930582908650E-02	    0.130130661834370E+02	    0.182642504444885E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.708699558123099E+00	    0.720288707889858E-02	   -0.368749463007921E+00	    0.459588673563938E-02	   -0.144747908046630E+02	    0.182642012706680E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.474031155889007E+00	    0.173295835048202E-02	   -0.103184163299525E+00	    0.562092969792228E-02	    0.924165271675025E+01	    0.182633921376407E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.146785600117492E+00	   -0.481372921712455E-02	    0.564830663046664E+00	    0.869651586415510E-02	    0.366377037301109E+02	    0.182624220720129E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.825524777972223E+00	    0.626340099625531E-02	    0.259521609087047E-01	    0.833899137230854E-02	   -0.414567266066050E+01	    0.182646378746654E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.273957791545344E+00	   -0.953673980183658E-02	    0.745727186920917E+00	    0.695973197596412E-02	    0.482256140023910E+02	    0.182650029532994E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.105002891312269E+00	    0.335434904337171E-02	   -0.150191606345257E+00	   -0.428941804987534E-03	   -0.247535228192614E+02	    0.182628840079246E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.698851681400938E+00	   -0.759324328027424E-02	    0.409738977244920E+00	   -0.410257391033430E-02	    0.187143074749482E+02	    0.182624295227640E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.143259142591527E-01	   -0.453529962323364E-02	   -0.191798037934544E-01	    0.464910483585934E-02	    0.291131739199828E+02	    0.182637587064605E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.340268657083707E+00	    0.594616877861563E-02	   -0.501050345561603E+00	    0.187686044389646E-02	   -0.218514352071899E+02	    0.182627946012204E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.210701227380978E+00	    0.853775871001426E-02	   -0.109208470312083E+00	   -0.445899059397836E-02	   -0.431008328240484E+02	    0.182626440993872E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.336477007257836E+00	    0.675526457853857E-02	   -0.188839744691873E+00	    0.584128900097947E-02	   -0.269690893633463E+02	    0.182627111545486E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.480422413249416E+00	   -0.778354600988087E-02	    0.556018618415905E+00	   -0.186649646477510E-02	    0.289487576115076E+02	    0.182627498976018E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.799114485205241E-01	   -0.655054104499277E-02	    0.343247671230560E+00	    0.230523180814724E-02	    0.376729193581586E+02	    0.182624921075458E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.755854181020605E+00	    0.995108169518653E-02	   -0.406130769251982E+00	    0.244254111910503E-02	   -0.293428700455425E+02	    0.182623803487658E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.994127411029386E+00	    0.105681136345143E-01	   -0.319804210224325E+00	    0.611960031690340E-02	   -0.228975912538329E+02	    0.182624697558254E+00	    0.600000000000000E+01	    0.111748622150701E+02
